R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
67714.95,100575,29230,11469,-99999,-99999,-99999,-9999,-999,3743094,-12205553,38,29183,-99999,-9999,-9999
67715.95,100335,29201,11428,-99999,-99999,-99999,-9999,-999,3743195,-12205589,229,29173,-99999,-9999,-9999
67716.95,99993,29170,11303,-99999,-99999,-99999,-9999,-999,3743297,-12205605,484,29171,-99999,-9999,-9999
67717.95,99619,29146,11125,-99999,-99999,-99999,-9999,-999,3743400,-12205605,736,29178,-99999,-9999,-9999
67718.95,99258,29117,11017,-99999,-99999,-99999,-9999,-999,3743504,-12205589,959,29179,-99999,-9999,-9999
67719.95,98867,29086,10901,-99999,-99999,-99999,-9999,-999,3743603,-12205558,1149,29181,-99999,-9999,-9999
67720.95,98568,29063,10793,-99999,-99999,-99999,-9999,-999,3743692,-12205508,1434,29183,-99999,-9999,-9999
67721.95,98184,29061,10681,-99999,-99999,-99999,-9999,-999,3743773,-12205444,1794,29214,-99999,-9999,-9999
67722.95,97921,29039,10600,-99999,-99999,-99999,-9999,-999,3743845,-12205362,2137,29213,-99999,-9999,-9999
67723.95,97639,29030,10539,-99999,-99999,-99999,-9999,-999,3743909,-12205267,2372,29229,-99999,-9999,-9999
67724.95,97398,29000,10500,-99999,-99999,-99999,-9999,-999,3743957,-12205155,2593,29219,-99999,-9999,-9999
67725.95,97201,28970,10421,-99999,-99999,-99999,-9999,-999,3743989,-12205039,2802,29206,-99999,-9999,-9999
67726.95,96963,28959,10458,-99999,-99999,-99999,-9999,-999,3744006,-12204913,2989,29215,-99999,-9999,-9999
67727.95,96821,28960,10483,-99999,-99999,-99999,-9999,-999,3744010,-12204783,3183,29228,-99999,-9999,-9999
67728.95,96667,28954,10439,-99999,-99999,-99999,-9999,-999,3744004,-12204659,3339,29235,-99999,-9999,-9999
