R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
73290.07,98433,28658,9507,-99999,-99999,-99999,-9999,-999,3743152,-12205571,1969,28788,-99999,-9999,-9999
73291.07,98073,28642,9289,-99999,-99999,-99999,-9999,-999,3743217,-12205505,2372,28801,-99999,-9999,-9999
73292.07,97803,28620,9144,-99999,-99999,-99999,-9999,-999,3743269,-12205423,2666,28802,-99999,-9999,-9999
73293.07,97309,28599,9058,-99999,-99999,-99999,-9999,-999,3743305,-12205333,2894,28823,-99999,-9999,-9999
73294.07,97229,28595,8936,-99999,-99999,-99999,-9999,-999,3743325,-12205235,3067,28825,-99999,-9999,-9999
73295.07,97547,28604,8979,-99999,-99999,-99999,-9999,-999,3743331,-12205132,3163,28808,-99999,-9999,-9999
73296.07,97428,28591,9045,-99999,-99999,-99999,-9999,-999,3743318,-12205024,3098,28804,-99999,-9999,-9999
73297.07,97394,28582,9129,-99999,-99999,-99999,-9999,-999,3743290,-12204924,3035,28798,-99999,-9999,-9999
73298.07,97404,28569,9254,-99999,-99999,-99999,-9999,-999,3743247,-12204828,2907,28784,-99999,-9999,-9999
73299.07,97476,28567,9387,-99999,-99999,-99999,-9999,-999,3743192,-12204744,2769,28777,-99999,-9999,-9999
73300.07,97508,28576,9514,-99999,-99999,-99999,-9999,-999,3743124,-12204673,2655,28782,-99999,-9999,-9999
73301.07,97489,28568,9633,-99999,-99999,-99999,-9999,-999,3743049,-12204609,2552,28776,-99999,-9999,-9999
73302.07,97550,28578,9732,-99999,-99999,-99999,-9999,-999,3742965,-12204563,2466,28781,-99999,-9999,-9999
73303.07,97660,28587,9849,-99999,-99999,-99999,-9999,-999,3742873,-12204534,2372,28781,-99999,-9999,-9999
73304.07,97722,28601,9922,-99999,-99999,-99999,-9999,-999,3742781,-12204523,2293,28789,-99999,-9999,-9999
73305.07,97746,28597,9959,-99999,-99999,-99999,-9999,-999,3742685,-12204535,2201,28783,-99999,-9999,-9999
73306.12,97803,28596,10009,-99999,-99999,-99999,-9999,-999,3742592,-12204570,2192,28778,-99999,-9999,-9999
73307.12,98079,28618,10185,-99999,-99999,-99999,-9999,-999,3742508,-12204628,2214,28777,-99999,-9999,-9999
73308.12,98351,28611,10353,-99999,-99999,-99999,-9999,-999,3742434,-12204710,2297,28747,-99999,-9999,-9999
73309.12,98281,28595,10571,-99999,-99999,-99999,-9999,-999,3742362,-12204808,2579,28737,-99999,-9999,-9999
73310.12,98145,28584,10679,-99999,-99999,-99999,-9999,-999,3742289,-12204895,2811,28738,-99999,-9999,-9999
73311.12,98026,28567,10843,-99999,-99999,-99999,-9999,-999,3742214,-12204970,2952,28730,-99999,-9999,-9999
73312.12,97869,28549,10918,-99999,-99999,-99999,-9999,-999,3742139,-12205047,3096,28725,-99999,-9999,-9999
73313.12,97709,28536,10971,-99999,-99999,-99999,-9999,-999,3742064,-12205123,3255,28726,-99999,-9999,-9999
73314.12,97548,28541,11113,-99999,-99999,-99999,-9999,-999,3741988,-12205201,3416,28744,-99999,-9999,-9999
73315.12,97388,28541,11196,-99999,-99999,-99999,-9999,-999,3741912,-12205280,3576,28757,-99999,-9999,-9999
73316.12,97225,28532,11251,-99999,-99999,-99999,-9999,-999,3741837,-12205360,3737,28762,-99999,-9999,-9999
73317.12,97066,28559,11311,-99999,-99999,-99999,-9999,-999,3741760,-12205442,3896,28803,-99999,-9999,-9999
73318.12,96920,28551,11401,-99999,-99999,-99999,-9999,-999,3741684,-12205523,4049,28807,-99999,-9999,-9999
73319.12,96770,28554,11424,-99999,-99999,-99999,-9999,-999,3741608,-12205607,4201,28823,-99999,-9999,-9999
