"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"70080.250","100006","29587","10071","153","-187","817","-710","521","3742935","-12205698","170","29587","3646","34902","2005"
"70081.250","99738","29580","10019","163","-185","859","-799","521","3743023","-12205734","317","29602","3998","35510","1951"
"70082.250","99496","29570","9950","191","-170","1069","-983","521","3743110","-12205758","475","29613","4466","42","1925"
"70083.250","99266","29569","9849","223","-119","1085","-619","520","3743198","-12205769","672","29632","4606","562","1873"
"70084.250","99085","29559","9778","239","-84","910","-899","521","3743287","-12205769","907","29636","4709","1046","1775"
"70085.250","98834","29543","9732","288","-64","725","-828","528","3743373","-12205754","1191","29642","4764","1559","1737"
"70086.250","98630","29536","9720","256","-64","775","-745","526","3743460","-12205732","1416","29653","4809","2097","1660"
"70087.250","98429","29523","9693","252","-34","687","-806","525","3743544","-12205698","1614","29657","4782","2678","1579"
"70088.250","98263","29506","9678","259","-9","695","-758","515","3743626","-12205660","1761","29654","4855","3194","1505"
"70089.250","98105","29500","9674","310","-7","821","-902","534","3743707","-12205609","1920","29662","4849","3743","1417"
"70090.250","97972","29500","9714","305","-8","915","-658","524","3743783","-12205552","2027","29673","4831","4265","1330"
"70091.250","97849","29494","9723","336","15","958","-690","533","3743855","-12205488","2117","29678","4758","4822","1271"
"70092.250","97762","29481","9817","277","24","973","-623","519","3743920","-12205404","2266","29672","4754","5352","1198"
"70093.250","97649","29468","9866","299","25","1121","-789","531","3743981","-12205314","2405","29669","4712","5907","1119"
"70094.250","97618","29467","9971","267","33","1034","-665","523","3744035","-12205219","2519","29671","4687","6414","1050"
"70095.250","97525","29456","10043","283","52","732","-597","518","3744083","-12205119","2604","29667","4564","6927","1003"
"70096.300","97493","29446","10101","331","29","899","-596","536","3744126","-12205014","2672","29660","4327","7425","982"
"70097.300","97512","29439","10209","326","69","705","-716","533","3744161","-12204904","2732","29652","3026","7703","962"
"70098.300","97442","29435","10329","314","106","817","-596","533","3744190","-12204791","2787","29654","3169","7954","1053"
"70099.300","97381","29424","10449","309","64","354","-774","531","3744215","-12204673","2841","29647","3121","8338","1065"
"70100.300","97304","29416","10520","335","70","699","-622","538","3744233","-12204554","2901","29646","3222","8665","1117"
"70101.300","97252","29419","10623","334","-24","840","-715","536","3744246","-12204435","2970","29654","3341","9028","1096"
"70102.300","97188","29412","10764","284","11","816","-531","519","3744252","-12204310","3047","29653","3287","9339","1108"
"70103.300","97105","29416","10878","253","19","807","-573","522","3744253","-12204184","3131","29664","3163","9719","1126"
"70104.300","97037","29406","10985","228","16","619","-727","515","3744248","-12204060","3224","29660","2265","9957","1177"
"70105.300","96936","29392","11076","213","12","532","-737","512","3744236","-12203934","3328","29655","1468","10048","1281"
"70106.300","96805","29376","11102","255","45","82","-687","521","3744222","-12203808","3443","29650","975","10085","1398"
"70107.300","96653","29366","11095","295","-1","540","-575","528","3744205","-12203682","3570","29653","703","10181","1476"
"70108.300","96506","29353","11226","190","-36","692","-685","520","3744186","-12203558","3709","29652","508","10172","1519"
"70109.300","96325","29356","11328","105","-49","824","-631","488","3744167","-12203432","3843","29672","369","10154","1562"
"70110.300","96122","29352","11434","9","-53","809","725","412","3744146","-12203308","3987","29685","453","10189","1608"
"70111.300","95917","29339","11434","11","-66","751","-767","490","3744125","-12203183","4149","29690","459","10246","1648"
"70112.300","95698","29347","11405","29","-128","515","-671","498","3744103","-12203059","4328","29718","314","10263","1700"
"70113.300","95467","29338","11430","-5","-152","-14","-895","498","3744080","-12202935","4523","29729","261","10256","1749"
"70114.300","95234","29326","11446","-45","-174","-138","-786","503","3744056","-12202810","4733","29738","229","10275","1778"
"70115.300","94997","29309","11445","-77","-197","-38","-955","512","3744030","-12202687","4954","29742","306","10289","1762"
"70116.300","94752","29293","11398","-58","-216","66","-813","515","3744005","-12202565","5184","29748","165","10310","1771"
"70117.300","94504","29280","11353","-40","-247","87","-702","518","3743978","-12202442","5423","29757","304","10328","1780"
"70118.300","94253","29264","11314","-26","-250","114","-839","519","3743951","-12202319","5670","29763","344","10361","1783"
"70119.300","94009","29247","11284","-16","-256","47","-773","519","3743923","-12202195","5919","29767","297","10391","1790"
"70120.300","93770","29229","11269","-21","-250","-146","-911","519","3743895","-12202074","6162","29771","231","10404","1792"
"70121.300","93507","29216","11233","-15","-264","-131","-855","521","3743866","-12201953","6398","29782","131","10427","1861"
"70122.300","93258","29200","11196","-18","-274","73","-804","524","3743837","-12201829","6637","29788","115","10436","1879"
"70123.300","93011","29183","11177","-37","-291","-49","-903","528","3743809","-12201710","6877","29793","169","10445","1873"
"70124.300","92757","29166","11171","-76","-319","62","-823","532","3743780","-12201593","7117","29799","419","10465","1871"
"70125.300","92502","29150","11127","-83","-370","120","-853","536","3743751","-12201472","7358","29807","190","10470","1896"
"70126.300","92236","29133","11059","-56","-399","138","-750","538","3743721","-12201353","7602","29814","80","10450","1920"
"70127.300","91982","29112","11022","-56","-377","203","-841","537","3743691","-12201235","7845","29816","21","10456","1932"
