R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
66007.55,100898,29343,11295,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29268,-99999,-9999,-9999
66008.55,100783,29314,11415,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29249,-99999,-9999,-9999
66009.55,100201,29277,11438,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29260,-99999,-9999,-9999
66010.55,99692,29281,11381,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29307,-99999,-9999,-9999
66011.55,99483,29284,11293,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29327,-99999,-9999,-9999
66012.55,99320,29283,11162,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29340,-99999,-9999,-9999
66013.55,99014,29293,11042,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29376,-99999,-9999,-9999
66014.55,98699,29304,10881,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29414,-99999,-9999,-9999
66015.55,98569,29317,10682,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29438,-99999,-9999,-9999
66016.55,98344,29323,10442,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29463,-99999,-9999,-9999
66017.55,98157,29349,10273,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29506,-99999,-9999,-9999
66018.55,97984,29404,10158,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29576,-99999,-9999,-9999
66019.55,97972,29488,10056,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29662,-99999,-9999,-9999
66020.55,97986,29549,10001,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29721,-99999,-9999,-9999
66021.55,97849,29551,10028,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29736,-99999,-9999,-9999
66022.55,97797,29544,10094,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29733,-99999,-9999,-9999
66023.6,97799,29535,10180,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29724,-99999,-9999,-9999
66024.6,97646,29531,10258,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29733,-99999,-9999,-9999
66025.6,97457,29520,10338,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29738,-99999,-9999,-9999
66026.6,97474,29516,10344,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29733,-99999,-9999,-9999
66027.6,97399,29516,10321,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29739,-99999,-9999,-9999
66028.6,97234,29501,10422,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29738,-99999,-9999,-9999
66029.6,97069,29494,10470,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29746,-99999,-9999,-9999
66030.6,96893,29479,10534,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29746,-99999,-9999,-9999
