"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72884.650","99410","28256","11107","-78","-71","-844","-611","501","3743267","-12205562","650","28304","6146","4294","1993"
"72885.650","99372","28242","11031","-46","-88","-1447","-678","477","3743349","-12205502","908","28293","6304","4987","1879"
"72886.650","99135","28229","10985","-90","-98","-1142","-772","502","3743424","-12205428","1169","28299","6376","5754","1755"
"72887.650","98905","28210","10922","-89","-78","-877","-1043","483","3743490","-12205340","1437","28299","6287","6455","1653"
"72888.650","98665","28191","10939","-116","-142","-836","-566","511","3743547","-12205240","1694","28299","6143","7158","1560"
"72889.650","98500","28176","10937","-100","-180","-999","-599","514","3743591","-12205132","1917","28298","6022","7815","1501"
"72890.650","98125","28153","11008","-170","-222","-1559","-646","528","3743626","-12205015","2105","28306","5889","8569","1502"
"72891.650","97933","28138","11009","-175","-232","-1375","-732","533","3743652","-12204890","2281","28306","6024","9271","1449"
"72892.650","97803","28135","10999","-182","-245","-748","-519","531","3743658","-12204768","2532","28314","5832","9976","1394"
"72893.650","98051","28153","10908","-59","-148","469","-540","499","3743654","-12204643","2763","28311","3398","10260","1370"
"72894.650","97894","28140","11079","-114","22","502","-711","482","3743636","-12204517","2999","28312","374","10139","1480"
"72895.650","97602","28122","11254","-221","-82","-314","-566","522","3743616","-12204390","3208","28318","81","9943","1507"
"72896.650","97407","28117","11309","-220","-114","-323","-658","520","3743593","-12204263","3432","28329","246","9961","1523"
"72897.650","97201","28108","11356","-177","25","-177","-676","507","3743572","-12204137","3635","28337","411","10042","1465"
"72898.650","97014","28097","11379","-180","59","-212","-870","512","3743552","-12204013","3821","28341","154","10052","1394"
"72899.650","96796","28099","11374","-167","-90","-321","-575","512","3743533","-12203887","3993","28361","51","10055","1511"
"72900.700","96622","28100","11418","-159","-74","-306","-635","508","3743514","-12203764","4151","28377","228","10084","1489"
"72901.700","96447","28085","11461","-168","-69","-307","-722","515","3743496","-12203637","4259","28377","404","10136","1470"
"72902.700","96259","28073","11464","-126","64","-133","-730","498","3743477","-12203513","4400","28381","306","10178","1409"
"72903.700","96097","28062","11489","-123","37","-204","-580","491","3743458","-12203387","4532","28383","253","10195","1393"
"72904.700","95952","28053","11504","-102","38","-147","-657","486","3743438","-12203260","4673","28386","311","10234","1361"
"72905.700","95810","28046","11531","-93","16","-119","-624","481","3743418","-12203138","4815","28392","445","10281","1333"
"72906.700","95656","28037","11564","-88","23","-60","-694","483","3743396","-12203009","4953","28395","402","10317","1302"
"72907.700","95509","28034","11593","-80","10","-143","-796","469","3743375","-12202885","5085","28404","322","10359","1276"
"72908.700","95369","28026","11620","-79","-61","-107","-565","492","3743351","-12202758","5212","28409","327","10368","1259"
"72909.700","95225","28026","11653","-114","-129","-188","-643","509","3743328","-12202632","5332","28421","110","10389","1294"
"72910.700","95058","28031","11592","-91","-215","-190","-622","511","3743304","-12202505","5455","28440","60","10382","1336"
"72911.700","94868","28028","11539","-81","-241","27","-636","526","3743279","-12202378","5582","28453","140","10404","1523"
"72912.700","94708","28012","11638","-160","31","-85","-792","500","3743255","-12202254","5713","28450","24","10449","1380"
"72913.700","94530","28015","11585","-139","20","-132","-776","497","3743229","-12202129","5850","28468","-123","10430","1357"
"72914.700","94366","28010","11575","-153","44","-139","-919","502","3743205","-12202005","5989","28478","-34","10432","1319"
"72915.700","94210","28006","11543","-139","47","-76","-996","499","3743180","-12201880","6132","28487","27","10462","1274"
"72916.700","94057","27997","11515","-128","50","-39","-796","495","3743154","-12201755","6271","28491","-31","10471","1221"
"72917.700","93921","27989","11474","-112","29","-55","-789","490","3743129","-12201633","6405","28495","-12","10474","1182"
"72918.700","93801","27981","11450","-99","35","-124","-847","484","3743104","-12201509","6534","28497","-12","10487","1165"
"72919.700","93688","27972","11434","-92","24","-157","-795","481","3743078","-12201385","6655","28498","-108","10495","1124"
"72920.700","93586","27964","11427","-103","-36","-224","-557","485","3743052","-12201263","6766","28499","-11","10488","1119"
