"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72614.900","100194","29059","11461","225","-247","929","-533","536","3743112","-12205553","-21","29043","3952","35816","2365"
"72615.900","99836","29030","11374","304","-276","150","-479","542","3743211","-12205587","218","29044","4991","591","2438"
"72616.900","99425","28978","11256","274","-326","-211","-694","547","3743311","-12205607","495","29026","5861","1487","2467"
"72617.900","99015","28964","11051","227","-297","-47","-672","539","3743411","-12205615","784","29046","6530","2366","2332"
"72618.900","98600","28957","10870","210","-247","-616","-772","534","3743506","-12205602","1089","29074","6890","3265","2156"
"72619.900","98218","28990","10629","222","-147","-117","-886","525","3743593","-12205563","1415","29140","6945","4117","2024"
"72620.900","97908","29022","10430","303","-71","-354","-660","530","3743669","-12205502","1751","29198","6902","4880","1868"
"72621.900","97617","29037","10302","283","10","34","-654","524","3743741","-12205423","2105","29237","6813","5666","1723"
"72622.900","97344","29036","10281","241","26","286","-644","519","3743806","-12205335","2400","29260","6778","6444","1532"
"72623.900","97105","29092","10229","276","60","324","-969","526","3743865","-12205230","2757","29337","6683","7243","1352"
"72624.900","96947","29185","10278","229","96","550","-687","516","3743915","-12205125","3007","29445","6337","7959","1232"
"72625.900","96795","29202","10359","210","42","680","-871","518","3743952","-12205014","3179","29475","6207","8658","1086"
"72626.900","96782","29221","10426","218","9","937","-542","514","3743977","-12204885","3397","29495","5472","9224","988"
"72627.900","96829","29222","10505","251","20","911","-739","520","3743992","-12204760","3537","29492","3349","9474","1034"
"72628.900","96779","29239","10616","274","30","123","-673","523","3743996","-12204638","3643","29514","1863","9474","1150"
"72629.900","96700","29213","10762","248","41","7","-746","523","3743995","-12204515","3737","29494","1373","9486","1162"
"72630.950","96605","29230","10842","291","17","78","-770","523","3743989","-12204390","3826","29520","1035","9577","1144"
"72631.950","96515","29229","10897","354","-13","-95","-701","535","3743981","-12204265","3919","29527","828","9622","1167"
"72632.950","96420","29222","11022","345","-3","-171","-870","535","3743971","-12204138","4012","29528","685","9685","1167"
"72633.950","96325","29219","11103","378","6","-220","-757","537","3743960","-12204010","4108","29533","607","9736","1167"
"72634.950","96220","29216","11200","393","17","-396","-691","538","3743948","-12203882","4208","29539","442","9780","1160"
"72635.950","96108","29220","11298","400","-1","-234","-695","538","3743934","-12203752","4309","29553","427","9831","1185"
"72636.950","96003","29212","11406","389","-13","-34","-646","538","3743919","-12203620","4412","29554","446","9869","1200"
"72637.950","95892","29213","11518","379","12","-105","-701","539","3743904","-12203489","4519","29566","344","9915","1214"
"72638.950","95770","29222","11595","387","-38","-155","-709","539","3743887","-12203355","4646","29585","328","9942","1226"
"72639.950","95641","29233","11644","417","-90","-239","-589","543","3743870","-12203222","4774","29607","439","9968","1247"
"72640.950","95497","29256","11659","475","-145","-283","-562","549","3743852","-12203088","4904","29643","527","10002","1266"
"72641.950","95353","29271","11744","464","-150","-130","-619","549","3743834","-12202953","5036","29671","534","10043","1265"
"72642.950","95201","29300","11848","428","-177","28","-873","546","3743814","-12202818","5170","29714","533","10079","1268"
"72643.950","95040","29310","11899","448","-193","-195","-982","547","3743792","-12202681","5300","29739","402","10092","1277"
"72644.950","94878","29309","11955","464","-178","-254","-855","549","3743770","-12202544","5416","29752","357","10132","1280"
"72645.950","94715","29358","12066","424","-134","-125","-860","544","3743746","-12202404","5552","29817","415","10174","1277"
"72646.950","94555","29465","12207","350","-92","-107","-718","534","3743723","-12202269","5699","29940","396","10241","1290"
"72647.950","94386","29568","12291","313","-121","-233","-735","530","3743699","-12202130","5851","30060","209","10272","1342"
"72648.950","94197","29630","12367","278","-123","-339","-809","526","3743674","-12201992","6011","30140","-39","10258","1365"
"72649.950","94007","29639","12436","242","-125","-225","-773","521","3743649","-12201854","6179","30166","43","10250","1366"
"72650.950","93810","29651","12523","195","-86","-250","-778","511","3743623","-12201715","6358","30198","-31","10261","1351"
"72651.950","93615","29651","12598","158","-66","-249","-841","503","3743596","-12201577","6544","30215","27","10284","1331"
"72652.950","93422","29650","12661","131","-47","-139","-769","489","3743570","-12201439","6735","30232","160","10305","1322"
"72653.950","93233","29664","12707","132","17","-99","-898","489","3743544","-12201300","6927","30264","172","10348","1312"
"72654.950","93045","29691","12694","192","58","-38","-928","509","3743517","-12201158","7118","30309","150","10400","1313"
"72655.950","92854","29707","12700","222","59","-68","-1024","514","3743490","-12201020","7306","30343","80","10423","1313"
"72656.950","92666","29720","12721","231","43","-86","-940","515","3743464","-12200880","7492","30374","-2","10423","1318"
"72657.950","92473","29724","12756","232","64","-64","-757","515","3743436","-12200740","7677","30396","32","10434","1308"
"72658.950","92280","29728","12828","196","88","-96","-833","510","3743408","-12200598","7862","30419","-47","10448","1297"
"72659.950","92090","29733","12874","189","108","-117","-730","512","3743380","-12200458","8047","30441","-79","10461","1275"
"72660.950","91919","29723","12906","197","133","-86","-798","512","3743351","-12200318","8230","30447","2","10465","1261"
"72661.950","91728","29779","12939","198","129","-98","-665","515","3743322","-12200175","8411","30523","-33","10494","1257"
"72662.950","91531","29815","12975","206","142","-183","-745","516","3743294","-12200035","8590","30578","-81","10482","1183"
"72663.950","91381","29812","13002","230","168","-175","-782","521","3743265","-12199890","8765","30590","-235","10494","1165"
"72664.950","91226","29818","13031","251","182","-147","-881","525","3743237","-12199749","8937","30611","-241","10475","1184"
"72665.950","91062","29820","13038","288","184","-111","-878","529","3743208","-12199605","9102","30629","-227","10473","1194"
"72666.950","90893","29826","13041","323","170","-175","-905","532","3743179","-12199460","9263","30651","-288","10458","1206"
"72667.950","90728","29817","13069","334","168","-133","-942","534","3743150","-12199316","9423","30657","-303","10451","1213"
"72668.950","90557","29809","13095","346","174","-177","-923","535","3743121","-12199169","9585","30666","-264","10428","1226"
"72669.950","90389","29802","13148","328","176","-250","-1027","533","3743094","-12199025","9749","30674","-251","10432","1239"
"72670.950","90217","29797","13214","294","195","-246","-810","531","3743065","-12198879","9914","30687","-138","10418","1265"
