"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"66039.800","100112","29016","11492","13","-13","-501","727","431","3743155","-12205571","56","29007","3657","35674","2080"
"66040.800","99728","28978","11375","0","-12","-439","467","434","3743258","-12205604","175","29001","4264","422","2296"
"66041.800","99286","28956","11252","-94","-68","201","-648","498","3743361","-12205624","334","29015","4676","1192","2511"
"66042.800","98850","28960","11026","-129","-30","306","-650","493","3743462","-12205629","547","29056","5114","2016","2674"
"66043.800","98515","28967","10782","-1","23","-484","-678","446","3743560","-12205618","868","29091","5737","2699","2632"
"66044.800","98163","28974","10543","106","47","-357","-773","479","3743654","-12205589","1258","29128","6035","3328","2514"
"66045.800","97753","29074","10229","253","165","-322","-876","535","3743751","-12205550","1745","29264","6265","3958","2420"
"66046.800","97370","29241","10162","261","64","-85","-645","524","3743840","-12205510","2123","29465","6544","4600","2253"
"66047.800","96995","29304","10170","182","-40","290","-740","506","3743909","-12205438","2498","29560","6688","5304","2034"
"66048.800","96699","29300","10107","142","-18","353","-731","493","3743968","-12205357","2894","29582","6389","5992","1876"
"66049.800","96475","29305","10019","178","14","457","-787","501","3744021","-12205259","3239","29607","6220","6564","1689"
"66050.800","96274","29320","9936","244","53","639","-775","516","3744065","-12205154","3525","29640","6031","7133","1529"
"66051.800","96105","29330","9920","297","63","632","-646","526","3744103","-12205044","3760","29665","5917","7649","1312"
"66052.800","95916","29350","9964","328","39","333","-674","531","3744129","-12204910","4044","29701","5772","8227","1169"
"66053.800","95748","29366","10038","344","-8","216","-984","531","3744151","-12204795","4181","29733","5565","8817","1072"
"66054.800","95718","29382","10162","325","-66","205","-758","533","3744167","-12204679","4288","29752","4872","9270","971"
"66055.850","95668","29387","10301","310","-91","139","-825","530","3744174","-12204560","4374","29761","3767","9647","1001"
"66056.850","95606","29383","10432","293","-115","126","-769","528","3744175","-12204442","4451","29763","2940","9886","1087"
"66057.850","95562","29379","10561","279","-83","152","-807","527","3744167","-12204322","4511","29763","2251","10054","1159"
"66058.850","95498","29375","10683","264","-85","78","-917","523","3744153","-12204200","4572","29764","1560","10159","1190"
"66059.850","95407","29372","10807","250","-46","42","-702","522","3744137","-12204078","4656","29770","1217","10241","1219"
"66060.850","95317","29367","10939","222","-14","104","-766","515","3744119","-12203958","4744","29772","917","10318","1209"
"66061.850","95216","29358","11064","194","-25","-89","-768","514","3744100","-12203835","4842","29772","612","10349","1225"
"66062.850","95106","29349","11184","165","-29","-100","-741","502","3744079","-12203712","4949","29773","430","10359","1192"
"66063.850","94993","29337","11328","119","-29","-53","-793","483","3744056","-12203588","5065","29771","399","10378","1108"
"66064.850","94880","29327","11425","133","-23","-45","-935","489","3744032","-12203463","5183","29770","313","10396","998"
"66065.850","94790","29325","11558","116","-66","-58","-746","490","3744007","-12203334","5292","29777","218","10409","884"
"66066.850","94723","29328","11702","95","-115","-76","-877","497","3743982","-12203208","5394","29785","62","10379","833"
"66067.850","94671","29326","11837","100","-142","-182","-926","504","3743955","-12203078","5486","29789","-194","10355","794"
"66068.850","94619","29327","11974","98","-175","-146","-771","510","3743929","-12202948","5565","29794","-144","10328","784"
"66069.850","94580","29345","12106","111","-180","-28","-739","509","3743901","-12202814","5627","29816","-67","10327","787"
"66070.850","94504","29352","12242","55","-194","-142","-769","511","3743874","-12202682","5677","29830","29","10350","764"
"66071.850","94440","29363","12318","-14","-202","-240","-683","516","3743847","-12202545","5724","29847","48","10342","688"
"66072.850","94422","29356","12283","19","-232","33","-871","515","3743820","-12202410","5773","29842","86","10348","677"
"66073.850","94386","29356","12290","12","-233","54","-804","513","3743792","-12202274","5819","29844","97","10360","662"
"66074.850","94359","29364","12308","-13","-264","-1","-892","520","3743764","-12202140","5861","29856","117","10379","737"
"66075.850","94302","29348","12286","-1","-273","65","-748","519","3743736","-12202005","5898","29844","169","10404","762"
"66076.850","94241","29346","12293","-13","-235","-105","-875","517","3743708","-12201869","5937","29847","122","10423","774"
"66077.850","94171","29347","12301","-48","-248","-132","-911","521","3743679","-12201734","5980","29855","96","10431","767"
"66078.850","94103","29354","12315","-80","-234","-138","-812","517","3743650","-12201599","6026","29868","54","10426","717"
"66079.850","94054","29364","12315","-105","-258","-192","-719","524","3743621","-12201464","6070","29883","-48","10432","720"
"66080.850","94006","29381","12307","-120","-270","-133","-959","526","3743592","-12201332","6114","29905","-53","10421","759"
"66081.850","93951","29403","12303","-152","-309","-167","-989","534","3743563","-12201199","6156","29932","-31","10413","786"
"66082.850","93890","29404","12287","-166","-315","-174","-854","533","3743533","-12201065","6201","29939","10","10395","770"
"66083.850","93827","29408","12273","-172","-306","-169","-1038","533","3743503","-12200933","6247","29948","58","10419","703"
"66084.850","93781","29408","12255","-167","-300","-299","-1153","533","3743474","-12200799","6292","29953","119","10439","700"
"66085.850","93743","29407","12240","-167","-305","-278","-969","533","3743444","-12200669","6336","29955","168","10464","675"
"66086.850","93711","29407","12228","-162","-297","-204","-816","531","3743414","-12200534","6377","29958","153","10483","661"
"66087.850","93682","29412","12213","-153","-304","-230","-853","532","3743384","-12200403","6415","29966","177","10501","646"
"66088.850","93663","29413","12201","-149","-319","-313","-904","534","3743353","-12200270","6446","29968","212","10527","641"
"66089.850","93641","29412","12192","-144","-316","-336","-1206","533","3743322","-12200141","6471","29969","151","10541","638"
"66090.850","93618","29413","12184","-141","-323","-288","-795","533","3743291","-12200009","6490","29972","81","10555","623"
"66091.850","93598","29416","12182","-139","-322","-316","-819","533","3743260","-12199879","6504","29977","77","10563","614"
"66092.850","93581","29420","12187","-142","-319","-309","-801","533","3743227","-12199745","6515","29983","104","10563","623"
