"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"77128.600","101687","28962","11758","414","-627","219","-548","576","3742650","-12205344","-400","28824","105","33624","644"
"77129.600","101533","28920","12003","436","-670","-504","-602","574","3742741","-12205390","-400","28795","141","33625","700"
"77130.600","101073","28936","12052","343","-621","-612","-744","566","3742834","-12205439","-394","28848","974","33714","1404"
"77131.600","100797","28870","12221","462","-726","-130","-648","577","3742928","-12205488","-378","28804","5546","34739","1385"
"77132.600","99767","28795","12304","376","-883","96","-578","580","3743022","-12205534","-328","28814","5585","193","1513"
"77133.600","99475","28767","12227","347","-905","167","-574","582","3743120","-12205571","-244","28810","6202","1247","1686"
"77134.600","99101","28738","12061","300","-877","84","-642","578","3743219","-12205592","-140","28813","6337","2427","1831"
"77135.600","98870","28719","11876","246","-852","668","-637","577","3743324","-12205584","-8","28812","6733","3563","1876"
"77136.600","98340","28701","11625","180","-792","2103","-460","572","3743431","-12205550","122","28839","6812","4882","1906"
"77137.600","98167","28656","11355","262","-756","2173","-804","573","3743527","-12205492","308","28808","7110","6051","1867"
"77138.600","98110","28661","11150","294","-748","2159","-580","573","3743614","-12205409","596","28817","7221","7124","1833"
"77139.600","98010","28648","10947","358","-743","2437","-571","575","3743701","-12205309","875","28813","7365","8180","1681"
"77140.600","98215","28695","10776","415","-670","2350","-486","568","3743749","-12205192","1094","28843","7242","9178","1516"
"77141.600","99058","28740","10626","561","-624","1944","-573","576","3743758","-12205063","1331","28817","6151","9264","1172"
"77142.600","98959","28726","10701","569","-389","1975","-636","566","3743754","-12204929","1583","28811","1272","9422","1417"
"77143.600","97980","28698","11012","344","-276","-43","-602","549","3743721","-12204768","2007","28865","511","9281","2053"
"77144.650","97841","28686","10940","352","-389","291","-534","554","3743694","-12204614","2344","28865","460","9283","2302"
"77145.650","97844","28687","10947","283","-384","628","-618","547","3743682","-12204480","2631","28866","813","9450","2351"
"77146.650","97565","28682","10923","259","-198","750","-656","535","3743673","-12204352","2901","28884","874","9552","2269"
"77147.650","97220","28669","10922","224","-101","563","-740","513","3743664","-12204229","3201","28901","1101","9727","2275"
"77148.650","96827","28637","10906","200","-12","634","-566","512","3743650","-12204104","3571","28902","1225","9868","2232"
"77149.650","96472","28617","10814","258","27","486","-751","521","3743637","-12203983","3916","28912","1377","10020","2223"
"77150.650","96121","28589","10790","246","49","434","-677","522","3743623","-12203862","4229","28914","969","10111","2165"
