"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"68796.600","100665","28679","11660","1","-359","-293","-670","531","3742764","-12205616","-164","28625","4386","35593","1309"
"68797.600","100631","28660","11690","38","-383","-332","-784","544","3742864","-12205645","-61","28608","4138","75","1415"
"68798.600","100616","28635","11583","67","-404","-692","-734","547","3742966","-12205665","39","28585","3915","385","1369"
"68799.600","100398","28625","11462","37","-389","-546","-650","541","3743068","-12205674","174","28592","3591","781","1506"
"68800.600","100266","28615","11334","22","-341","-554","-621","537","3743168","-12205669","327","28593","3543","1137","1531"
"68801.600","100120","28606","11219","16","-286","-934","-646","523","3743266","-12205654","510","28596","3568","1442","1491"
"68802.600","99944","28591","11239","24","-390","-691","-767","538","3743363","-12205632","698","28595","3726","1785","1483"
"68803.600","99754","28572","11202","-38","-416","91","-544","542","3743458","-12205600","908","28592","3547","2091","1384"
"68804.600","99577","28560","11086","-23","-368","1311","-578","535","3743551","-12205560","1107","28595","3432","2423","1299"
"68805.600","99460","28551","11028","-123","-282","-286","-810","537","3743643","-12205515","1292","28595","3398","2733","1299"
"68806.600","99231","28542","10938","-54","-257","-760","-558","530","3743732","-12205465","1469","28604","3351","3070","1343"
"68807.600","99065","28527","10902","-31","-282","302","-536","540","3743819","-12205410","1618","28604","3122","3381","1281"
"68808.600","98954","28516","10870","-100","-232","-499","-615","532","3743903","-12205349","1784","28601","3162","3674","1318"
"68809.600","98815","28499","10822","12","-286","-178","-512","534","3743985","-12205284","1914","28596","3124","3942","1270"
"68810.600","98711","28490","10817","8","-310","493","-656","537","3744063","-12205214","2029","28596","3015","4153","1196"
"68811.600","98575","28483","10700","60","-223","127","-613","525","3744137","-12205139","2134","28600","2895","4457","1200"
"68812.650","98463","28477","10688","69","-242","-6","-664","531","3744209","-12205060","2232","28603","2698","4679","1204"
"68813.650","98393","28476","10659","-21","-125","-129","-742","495","3744276","-12204975","2326","28609","2310","4904","1146"
"68814.650","98267","28465","10660","-48","-109","117","-648","488","3744341","-12204887","2412","28607","2127","5137","1149"
"68815.650","98192","28459","10659","-12","-145","219","-558","499","3744403","-12204797","2490","28607","1946","5274","1105"
"68816.650","98102","28455","10644","-15","-114","-200","-670","498","3744463","-12204705","2563","28611","1747","5411","1141"
"68817.650","98032","28448","10617","-8","-70","154","-597","439","3744521","-12204610","2638","28610","1766","5607","1058"
"68818.650","97943","28438","10652","-11","-101","-130","-678","492","3744577","-12204514","2710","28608","1816","5764","1070"
"68819.650","97861","28430","10690","-7","-159","-80","-537","505","3744630","-12204415","2777","28606","1735","5914","1081"
"68820.650","97773","28422","10679","-15","-109","216","-610","491","3744682","-12204314","2837","28606","1683","6121","1066"
"68821.650","97693","28416","10749","-35","-193","393","-636","518","3744731","-12204210","2899","28606","1667","6270","1096"
"68822.650","97650","28421","10650","59","-133","-332","-828","497","3744777","-12204108","2962","28614","1646","6381","1099"
"68823.650","97545","28414","10679","118","-299","-352","-661","528","3744822","-12204002","3028","28616","1502","6465","1126"
"68824.650","97488","28401","10689","83","-256","1332","-584","525","3744864","-12203893","3109","28608","1214","6565","1048"
"68825.650","97444","28399","10620","131","-125","-179","-592","502","3744904","-12203783","3182","28610","780","6654","1051"
"68826.650","97341","28383","10655","128","-184","-153","-534","529","3744941","-12203672","3253","28602","389","6651","1086"
"68827.650","97297","28367","10675","93","-139","-175","-710","506","3744979","-12203562","3322","28589","-193","6598","1020"
"68828.650","97243","28357","10690","129","-198","-731","-564","523","3745015","-12203448","3387","28584","-166","6563","980"
"68829.650","97188","28379","10607","186","-76","-1272","-688","511","3745051","-12203336","3447","28612","-304","6524","958"
"68830.650","97097","28378","10596","172","34","-801","-577","506","3745088","-12203224","3500","28618","-515","6594","982"
"68831.650","97054","28363","10643","164","12","46","-702","503","3745125","-12203112","3544","28607","-364","6559","961"
"68832.650","97028","28360","10624","209","38","-492","-763","516","3745163","-12203000","3578","28606","-351","6511","952"
"68833.650","96978","28361","10660","190","66","-560","-670","512","3745201","-12202887","3605","28611","-379","6516","965"
"68834.650","96927","28365","10651","224","90","-525","-671","525","3745240","-12202774","3630","28619","-286","6524","990"
"68835.650","96885","28357","10643","275","64","-710","-567","530","3745280","-12202664","3660","28615","-258","6474","994"
"68836.650","96829","28356","10695","273","0","-364","-692","528","3745320","-12202550","3693","28619","-193","6456","1003"
"68837.650","96796","28351","10738","244","12","-169","-769","516","3745360","-12202438","3731","28616","-295","6426","980"
"68838.650","96746","28357","10728","290","9","-555","-696","531","3745401","-12202325","3773","28626","-358","6405","992"
"68839.650","96686","28344","10765","287","-20","-245","-693","527","3745442","-12202214","3815","28619","-248","6349","976"
"68840.650","96641","28356","10755","291","47","-433","-636","524","3745483","-12202100","3858","28634","-284","6368","991"
"68841.650","96594","28347","10757","310","70","-389","-724","532","3745525","-12201987","3902","28629","-372","6344","962"
"68842.650","96526","28333","10774","315","75","-576","-758","533","3745567","-12201873","3946","28621","-366","6311","993"
"68843.650","96457","28355","10749","386","40","-285","-799","543","3745611","-12201760","3989","28648","-274","6314","1031"
"68844.650","96423","28340","10836","325","8","-45","-768","533","3745654","-12201648","4034","28637","-155","6256","988"
"68845.650","96372","28333","10875","304","14","-366","-759","534","3745697","-12201535","4080","28634","-195","6277","990"
"68846.650","96308","28331","10880","321","16","-362","-707","531","3745741","-12201422","4127","28637","-138","6256","1006"
"68847.650","96252","28323","10913","307","10","-406","-661","535","3745785","-12201308","4176","28634","-163","6263","996"
"68848.650","96202","28317","10946","314","-38","-419","-625","536","3745829","-12201195","4226","28632","-73","6263","971"
"68849.650","96107","28311","10947","301","8","-418","-615","525","3745874","-12201081","4278","28634","-111","6267","1048"
"68850.650","96068","28311","10934","319","21","-436","-588","532","3745918","-12200969","4331","28637","-163","6273","1027"
"68851.650","96010","28307","10953","307","23","-548","-609","530","3745963","-12200856","4386","28639","-179","6249","1025"
"68852.650","95940","28305","10968","305","12","-554","-601","532","3746008","-12200740","4442","28642","-208","6231","1028"
"68853.650","95881","28302","10979","323","-30","-432","-707","538","3746053","-12200627","4499","28644","-186","6218","1018"
"68854.650","95819","28303","10967","346","-30","-325","-644","537","3746098","-12200515","4557","28650","-110","6202","1006"
"68855.650","95757","28296","10988","346","-55","-212","-633","535","3746144","-12200400","4614","28649","-147","6199","1006"
"68856.650","95697","28290","10996","344","-44","-147","-746","535","3746189","-12200288","4671","28647","-348","6171","990"
"68857.650","95635","28280","10988","363","-56","15","-871","539","3746235","-12200174","4728","28643","-352","6126","967"
"68858.650","95571","28275","10955","387","-15","46","-881","539","3746281","-12200060","4779","28643","-370","6112","962"
"68859.650","95499","28272","10947","381","33","-148","-806","542","3746328","-12199945","4830","28646","-394","6086","980"
"68860.650","95435","28267","10952","371","53","-247","-592","542","3746375","-12199834","4879","28647","-424","6051","989"
"68861.650","95396","28264","10948","414","-1","-274","-931","543","3746422","-12199720","4928","28647","-464","6017","978"
"68862.650","95348","28268","10955","409","8","-469","-551","547","3746470","-12199607","4976","28655","-477","5972","972"
"68863.650","95289","28267","10972","393","19","-607","-803","543","3746519","-12199494","5023","28659","-565","5935","979"
"68864.650","95241","28263","10969","417","-4","-685","-793","542","3746568","-12199383","5069","28660","-518","5889","969"
"68865.650","95187","28261","10966","416","-1","-754","-839","546","3746618","-12199272","5113","28662","-550","5843","962"
"68866.650","95143","28259","10971","409","2","-696","-941","542","3746668","-12199160","5155","28664","-616","5796","937"
