"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"76391.950","100272","28702","11484","193","-435","-261","-688","556","3743248","-12205573","158","28680","4298","1233","2157"
"76392.950","99869","28698","11353","263","-374","-609","-747","549","3743339","-12205570","410","28709","4304","1552","2114"
"76393.950","99493","28688","11166","350","-244","-1120","-683","548","3743438","-12205552","694","28730","4135","1954","2133"
"76394.950","99009","28691","10877","392","-26","-1059","-812","544","3743535","-12205518","1022","28773","4261","2552","2298"
"76395.950","98646","28644","10861","403","-114","-1004","-695","547","3743629","-12205468","1399","28756","4570","3058","2220"
"76396.950","98372","28605","10894","237","-163","-683","-709","518","3743717","-12205409","1803","28739","4903","3421","2045"
"76397.950","98047","28582","10835","256","-139","-599","-506","519","3743800","-12205340","2197","28743","5031","3818","1843"
"76398.950","97730","28559","10746","285","-123","-307","-692","529","3743882","-12205264","2573","28747","5160","4244","1715"
"76399.950","97462","28538","10561","313","-128","-366","-717","536","3743959","-12205178","2911","28749","4840","4626","1575"
"76400.950","97188","28531","10315","467","-100","-766","-694","549","3744031","-12205082","3222","28765","4273","5094","1604"
"76401.950","97007","28518","10218","427","-79","-1028","-765","545","3744098","-12204984","3487","28766","4221","5500","1577"
"76402.950","96816","28506","10063","457","-35","-939","-688","547","3744158","-12204888","3687","28771","4291","5957","1531"
"76403.950","96612","28496","9936","450","19","-630","-595","548","3744214","-12204794","3850","28778","4305","6453","1525"
"76404.950","96401","28482","9785","482","98","-724","-611","547","3744262","-12204693","3997","28782","4136","6956","1531"
"76405.950","96182","28469","9734","529","-8","-376","-597","556","3744305","-12204592","4134","28787","4097","7414","1549"
"76406.950","96088","28454","9775","481","-56","-522","-647","551","3744340","-12204485","4266","28780","4144","7799","1458"
"76408.000","95974","28446","9663","547","60","-1177","-529","555","3744392","-12204268","4510","28782","4157","8291","1461"
"76409.000","95814","28435","9604","583","96","-886","-573","560","3744409","-12204155","4620","28784","4072","8760","1390"
"76410.000","95675","28418","9606","580","15","-235","-598","557","3744417","-12204041","4718","28779","4046","9159","1316"
"76411.000","95584","28412","9590","609","35","-319","-616","560","3744420","-12203927","4811","28781","3906","9549","1269"
"76412.000","95500","28410","9630","588","46","-935","-597","560","3744416","-12203810","4899","28786","3736","9942","1242"
"76413.000","95453","28394","9693","554","53","-475","-602","554","3744406","-12203695","4978","28774","2705","10197","1166"
"76414.000","95392","28399","9736","578","168","-339","-677","560","3744393","-12203580","5055","28784","1492","10267","1165"
"76415.000","95329","28397","9832","538","159","37","-642","558","3744377","-12203465","5126","28788","955","10285","1109"
"76416.000","95271","28392","9892","536","114","224","-763","556","3744360","-12203349","5188","28788","717","10308","1052"
"76417.000","95212","28387","9955","548","114","140","-787","556","3744340","-12203231","5265","28788","426","10328","1033"
"76418.000","95160","28383","10051","521","68","103","-627","555","3744321","-12203112","5332","28789","408","10338","987"
"76419.000","95112","28375","10160","484","43","24","-851","548","3744300","-12202995","5391","28784","483","10374","969"
"76420.000","95080","28368","10244","502","118","-149","-716","553","3744279","-12202875","5439","28780","385","10431","909"
"76421.000","95025","28364","10276","544","61","-344","-570","555","3744256","-12202758","5484","28780","230","10455","927"
"76422.000","94988","28360","10356","551","68","-16","-688","556","3744234","-12202637","5526","28780","205","10505","894"
"76423.000","94958","28357","10455","532","28","-243","-735","555","3744210","-12202517","5568","28779","217","10485","899"
"76424.000","94920","28356","10528","542","40","-412","-774","557","3744186","-12202394","5608","28781","203","10500","904"
"76425.000","94879","28353","10594","558","24","-193","-680","556","3744162","-12202274","5646","28782","171","10534","886"
"76426.000","94845","28347","10695","537","10","-18","-590","555","3744138","-12202150","5685","28779","140","10514","869"
"76427.000","94797","28343","10783","528","-8","37","-667","556","3744112","-12202026","5726","28779","65","10517","881"
"76428.000","94746","28338","10850","534","-34","-325","-651","551","3744087","-12201900","5771","28779","151","10512","911"
"76429.000","94681","28332","10875","575","-43","11","-847","557","3744062","-12201775","5818","28778","142","10542","963"
"76430.000","94616","28320","10971","530","-95","-294","-728","556","3744036","-12201651","5870","28771","-14","10527","1016"
"76431.000","94534","28312","11014","525","-133","-101","-924","554","3744011","-12201524","5928","28771","-100","10455","1068"
"76432.000","94426","28307","11028","545","-164","-178","-758","556","3743986","-12201395","5994","28775","-237","10429","1158"
"76433.000","94302","28307","11048","551","-136","-169","-596","557","3743961","-12201268","6074","28786","-98","10408","1289"
"76434.000","94180","28294","11070","542","-84","366","-611","554","3743936","-12201142","6175","28783","-102","10441","1314"
"76435.000","94048","28282","11092","521","-85","164","-668","556","3743910","-12201015","6301","28782","-46","10448","1360"
"76436.000","93891","28270","11077","527","-87","325","-723","553","3743886","-12200888","6448","28784","-44","10434","1379"
"76437.000","93731","28252","11112","488","-62","302","-629","552","3743861","-12200761","6608","28779","-23","10401","1370"
"76438.000","93570","28238","11086","504","-76","62","-750","552","3743837","-12200634","6773","28780","-19","10403","1383"
"76439.000","93400","28228","11083","494","-88","-34","-670","551","3743812","-12200508","6944","28784","-43","10388","1393"
"76440.000","93236","28208","11108","460","-72","-53","-852","548","3743788","-12200381","7115","28778","-63","10370","1352"
"76441.000","93069","28200","11103","460","-71","-25","-601","547","3743764","-12200254","7271","28785","-102","10367","1328"
"76442.000","92916","28186","11054","520","-40","-330","-768","553","3743740","-12200128","7424","28784","-95","10359","1305"
"76443.000","92767","28192","11008","572","-45","-607","-705","557","3743716","-12200003","7572","28803","-143","10367","1299"
"76444.000","92624","28172","11046","542","-27","-620","-799","554","3743691","-12199874","7716","28796","-126","10339","1272"
"76445.000","92489","28188","11031","563","-30","-596","-573","557","3743665","-12199750","7861","28824","-70","10342","1248"
"76446.000","92370","28212","11052","573","25","-450","-632","559","3743640","-12199623","7995","28859","65","10337","1120"
"76447.000","92264","28210","11048","591","-31","-614","-543","558","3743615","-12199494","8115","28866","43","10339","1129"
"76448.000","92155","28295","11108","553","-67","-465","-1029","555","3743591","-12199368","8220","28963","57","10350","1107"
"76449.000","92064","28345","11194","476","-161","-405","-632","550","3743567","-12199240","8313","29023","78","10280","1058"
"76450.000","91966","28374","11281","418","-164","-353","-785","546","3743544","-12199110","8396","29061","-98","10252","1047"
"76451.000","91878","28403","11349","372","-233","-325","-823","544","3743521","-12198981","8474","29098","-56","10216","1020"
"76452.000","91787","28406","11400","342","-291","-402","-712","546","3743499","-12198851","8549","29110","-119","10157","1007"
"76453.000","91700","28403","11465","309","-311","-411","-819","543","3743476","-12198720","8621","29115","-32","10159","1000"
"76454.000","91622","28411","11502","306","-329","-253","-565","543","3743454","-12198590","8690","29130","5","10137","939"
"76455.000","91542","28411","11538","313","-341","-275","-550","549","3743430","-12198459","8759","29138","-15","10129","922"
"76456.000","91447","28411","11540","347","-371","-265","-737","548","3743408","-12198329","8826","29146","-15","10111","992"
"76457.000","91346","28421","11523","387","-378","-295","-597","553","3743385","-12198195","8897","29166","140","10123","1066"
"76458.000","91263","28416","11586","342","-373","-322","-930","552","3743362","-12198065","8971","29168","89","10133","1065"
"76459.000","91152","28417","11600","351","-339","-204","-623","549","3743339","-12197934","9049","29179","10","10127","1061"
"76460.000","91048","28419","11625","341","-343","-29","-823","550","3743316","-12197800","9132","29190","78","10147","1050"
"76461.000","90949","28428","11646","336","-352","90","-677","548","3743293","-12197668","9219","29209","36","10154","1035"
"76462.000","90846","28442","11673","327","-368","-131","-496","552","3743270","-12197534","9313","29233","42","10151","1039"
