"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"64527.850","99801","28904","10798","-47","-208","1104","-668","520","3743237","-12205508","443","28921","3773","1087","1682"
"64528.850","99547","28895","10739","-40","-168","758","-680","514","3743332","-12205499","657","28933","3679","1523","1744"
"64529.850","99333","28907","10692","-82","-118","543","-639","503","3743427","-12205481","836","28962","2343","1749","1756"
"64530.850","99106","28893","10693","-145","-91","431","-710","502","3743518","-12205452","1078","28967","1361","1806","1688"
"64531.850","98863","28885","10701","-205","-54","389","-860","511","3743608","-12205420","1319","28980","735","1819","1615"
"64532.850","98638","28874","10747","-227","-49","430","-1040","519","3743697","-12205384","1553","28987","780","1874","1481"
"64533.850","98445","28866","10786","-204","-36","435","-832","513","3743786","-12205344","1847","28995","919","1968","1416"
"64534.850","98271","28870","10818","-218","15","335","-958","516","3743874","-12205304","2109","29015","697","2036","1332"
"64535.850","98125","28878","10836","-150","68","57","-772","501","3743963","-12205264","2341","29035","539","2095","1309"
"64536.850","98007","28876","10879","-125","99","192","-684","499","3744053","-12205222","2546","29042","200","2099","1249"
"64537.850","97867","28860","10914","-124","176","-441","-582","516","3744142","-12205179","2745","29038","-2724","1892","1287"
"64538.850","97697","28850","10936","-66","223","-282","-803","518","3744236","-12205137","2909","29043","-2444","1500","1346"
"64539.850","97576","28843","11005","-87","207","-354","-729","516","3744331","-12205098","3032","29046","-1948","1333","1327"
"64540.850","97437","28853","11068","-68","190","-311","-630","510","3744434","-12205060","3097","29068","-1564","1295","1324"
"64541.850","97306","28856","11096","-17","191","-276","-579","511","3744537","-12205027","3188","29082","-1072","1203","1246"
"64542.850","97152","28848","11088","6","220","119","-673","520","3744642","-12204995","3284","29087","-566","1164","1280"
"64543.900","96992","28857","11051","40","268","160","-767","528","3744743","-12204968","3399","29110","-345","1188","1323"
"64544.900","96839","28944","11077","158","238","-18","-930","532","3744844","-12204940","3519","29211","-83","1170","1349"
"64545.900","96687","28964","11181","173","132","208","-678","512","3744946","-12204913","3623","29244","97","1134","1317"
"64546.900","96528","28952","11201","126","133","39","-752","502","3745048","-12204884","3729","29246","-36","1185","1323"
"64547.900","96365","28965","11261","103","86","81","-747","492","3745149","-12204858","3851","29273","-25","1217","1295"
"64548.900","96201","29005","11279","20","63","-62","-721","461","3745249","-12204829","3980","29328","-231","1224","1243"
"64549.900","96052","29057","11202","-9","127","64","-794","493","3745348","-12204802","4112","29393","-278","1253","1230"
"64550.900","95916","29091","11178","-3","137","-18","-819","492","3745448","-12204775","4240","29440","-220","1243","1193"
