"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"84280.250","100935","30027","10328","294","-318","617","-588","549","3742524","-12205492","-203","29947","-18","33800","1074"
"84281.250","100861","29989","10554","364","-392","163","-560","548","3742607","-12205533","-196","29915","72","33810","1213"
"84282.250","100690","29983","10650","409","-365","13","-712","554","3742691","-12205575","-178","29924","783","33903","1365"
"84283.250","100552","30000","10793","439","-433","-138","-583","561","3742775","-12205618","-158","29953","2248","34205","1478"
"84284.250","100332","30033","10884","477","-475","-587","-565","562","3742861","-12205658","-128","30004","3400","34744","1543"
"84285.250","100026","30073","10946","559","-516","-216","-720","567","3742949","-12205694","-72","30070","4046","35350","1624"
"84286.250","99861","30206","10986","615","-559","-318","-608","572","3743040","-12205724","58","30218","4745","35935","1607"
"84287.250","99636","30227","10970","631","-567","-430","-708","573","3743134","-12205748","232","30259","5176","566","1592"
"84288.250","99352","30274","10979","588","-616","25","-737","572","3743229","-12205758","407","30330","5464","1309","1550"
"84289.250","99155","30312","10902","581","-563","-354","-583","569","3743325","-12205758","584","30386","5642","2004","1499"
"84290.250","98968","30377","10818","484","-488","-158","-831","562","3743426","-12205748","776","30467","5552","2727","1474"
"84291.250","98772","30466","10748","401","-410","395","-725","554","3743524","-12205723","978","30574","5468","3417","1468"
"84292.250","98598","30490","10722","397","-399","390","-878","552","3743614","-12205674","1181","30613","5473","4075","1438"
"84293.250","98427","30495","10693","408","-383","372","-714","553","3743691","-12205599","1386","30633","5495","4743","1404"
"84294.250","98247","30494","10663","426","-373","369","-698","553","3743757","-12205500","1581","30649","5478","5401","1381"
"84295.250","98068","30498","10640","431","-353","352","-791","551","3743810","-12205378","1769","30669","5367","6102","1395"
"84296.300","97909","30490","10629","427","-337","288","-908","551","3743869","-12205275","1938","30674","5264","6792","1418"
"84297.300","97806","30487","10636","424","-350","99","-839","551","3743925","-12205178","2081","30681","5319","7421","1402"
"84298.300","97637","30489","10657","394","-339","84","-733","548","3743958","-12205050","2241","30698","5335","8115","1391"
"84299.300","97467","30484","10649","398","-338","-43","-790","548","3743984","-12204927","2385","30708","5330","8805","1397"
"84300.300","97336","30487","10644","398","-349","-52","-961","549","3744000","-12204800","2527","30723","5336","9474","1402"
"84301.300","97190","30494","10639","395","-369","-232","-877","550","3744006","-12204677","2660","30743","5282","10141","1415"
"84302.300","97023","30503","10652","370","-373","-236","-927","550","3744002","-12204549","2784","30768","5200","10812","1440"
"84303.300","96915","30507","10672","330","-381","-72","-717","547","3743987","-12204424","2912","30782","5332","11451","1439"
"84304.300","96820","30509","10678","307","-396","125","-716","548","3743965","-12204300","3036","30792","5381","12089","1392"
"84305.300","96667","30507","10668","308","-402","79","-806","548","3743934","-12204184","3172","30804","5337","12749","1385"
"84306.300","96560","30500","10669","302","-407","108","-1261","546","3743893","-12204070","3328","30807","5315","13375","1373"
"84307.300","96422","30492","10668","310","-399","229","-797","547","3743837","-12203957","3467","30811","5353","14024","1350"
