R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
72461.5,101742,29003,11522,385,-245,-914,-518,540,3742985,-12205510,110,28860,2291,34225,1291
72462.5,101202,28997,11536,479,-262,-952,-624,556,3743079,-12205558,128,28898,3854,35076,1765
72463.5,100774,28938,11469,441,-337,-519,-593,556,3743176,-12205593,240,28875,4954,197,1980
72464.5,100443,28910,11276,402,-347,291,-518,550,3743280,-12205608,504,28873,5647,1246,2105
72465.5,100178,28875,11091,401,-354,426,-418,559,3743393,-12205592,738,28860,6031,2264,2106
72466.5,99849,28835,10942,376,-379,-192,-657,558,3743488,-12205560,1021,28847,6437,3281,2159
72467.5,99489,28802,10703,441,-353,268,-584,559,3743571,-12205510,1328,28844,6542,4249,2105
72468.5,99176,28778,10521,505,-379,416,-665,562,3743645,-12205445,1662,28846,6679,5169,2065
72469.5,98933,28757,10317,546,-330,605,-898,562,3743717,-12205373,1974,28846,6690,6035,1981
72470.5,98679,28742,10186,554,-262,-400,-823,562,3743785,-12205295,2253,28851,6750,6948,1859
72471.5,98414,28721,10080,552,-240,-140,-671,560,3743845,-12205214,2530,28852,6569,7792,1751
72472.5,98204,28716,9984,568,-189,174,-680,559,3743878,-12205122,2794,28866,6082,8572,1702
72473.5,97984,28704,9926,591,-206,-65,-597,564,3743887,-12205002,3088,28871,5424,9267,1764
72474.5,97862,28693,9846,633,-188,130,-759,563,3743881,-12204860,3361,28870,4389,9752,1860
72475.5,97697,28671,9852,606,-169,-17,-682,563,3743873,-12204729,3519,28863,2986,10071,2037
72476.5,97489,28636,9859,570,-163,-383,-811,559,3743853,-12204605,3693,28844,1465,10107,2274
72477.55,97305,28613,9830,558,-175,-552,-756,557,3743839,-12204488,3892,28838,265,9991,2316
72478.55,97095,28594,9790,557,-170,-590,-738,559,3743824,-12204369,4062,28836,127,9893,2250
72479.55,96819,28566,9750,556,-129,-431,-549,558,3743811,-12204254,4260,28831,213,9940,2200
72480.55,96565,28558,9681,595,-124,-376,-800,560,3743797,-12204142,4476,28845,133,10002,2159
72481.55,96303,28547,9661,575,-219,-287,-711,561,3743782,-12204030,4703,28856,132,9996,2119
72482.55,96039,28522,9654,559,-209,-339,-758,559,3743766,-12203920,4928,28853,221,9955,2092
72483.55,95772,28494,9597,592,-192,-105,-716,560,3743751,-12203808,5154,28848,285,10055,2119
72484.55,95546,28482,9573,603,-183,-92,-771,561,3743734,-12203698,5379,28855,421,10141,2061
72485.55,95305,28485,9542,620,-206,-108,-795,563,3743717,-12203588,5600,28879,470,10184,2072
72486.55,95080,28467,9554,587,-253,-87,-858,562,3743699,-12203479,5819,28880,464,10216,2044
72487.55,94857,28456,9529,595,-297,86,-719,563,3743680,-12203368,6035,28889,350,10224,2006
72488.55,94637,28439,9539,575,-342,196,-740,565,3743660,-12203257,6245,28890,202,10236,1966
72489.55,94417,28421,9525,592,-380,38,-612,565,3743640,-12203148,6447,28891,171,10222,1942
72490.55,94192,28403,9552,573,-377,61,-738,565,3743620,-12203038,6643,28892,160,10233,1924
72491.55,93987,28384,9590,543,-402,83,-794,563,3743599,-12202929,6831,28891,113,10260,1868
72492.55,93766,28377,9575,569,-455,237,-744,567,3743577,-12202819,7014,28903,121,10261,1842
72493.55,93559,28377,9548,617,-501,-19,-654,570,3743555,-12202708,7192,28922,174,10250,1844
72494.55,93356,28365,9552,642,-492,-297,-699,572,3743532,-12202599,7366,28928,230,10287,1860
72495.55,93155,28350,9585,637,-466,-160,-714,571,3743509,-12202487,7538,28930,319,10370,1828
72496.55,92967,28336,9587,661,-482,-127,-775,572,3743485,-12202378,7706,28933,426,10428,1807
72497.55,92778,28322,9581,694,-502,-128,-713,573,3743461,-12202265,7874,28935,422,10474,1794
72498.55,92591,28312,9582,729,-503,-39,-721,575,3743436,-12202155,8038,28941,324,10530,1777
72499.55,92403,28301,9605,731,-551,68,-768,578,3743410,-12202043,8202,28947,244,10535,1754
72500.55,92230,28286,9636,735,-571,155,-958,577,3743383,-12201932,8364,28948,159,10532,1729
72501.55,92063,28275,9652,761,-585,268,-667,579,3743355,-12201820,8525,28951,148,10562,1684
72502.55,91879,28264,9681,769,-625,407,-757,580,3743327,-12201707,8685,28956,143,10567,1681
72503.55,91707,28253,9725,770,-645,501,-829,580,3743299,-12201594,8843,28961,39,10574,1658
72504.55,91543,28241,9777,760,-682,609,-727,581,3743270,-12201483,8999,28963,74,10562,1644
72505.55,91375,28232,9806,781,-693,725,-847,582,3743241,-12201368,9152,28969,-76,10571,1631
72506.55,91199,28220,9852,787,-717,726,-803,583,3743211,-12201253,9304,28972,-125,10551,1626
72507.55,91024,28205,9897,791,-736,674,-786,584,3743180,-12201139,9456,28974,-125,10534,1630
72508.55,90863,28191,9953,792,-730,610,-636,583,3743150,-12201023,9609,28974,-42,10557,1614
72509.55,90707,28182,10001,791,-770,494,-677,585,3743120,-12200907,9762,28979,68,10576,1596
72510.55,90533,28174,10037,809,-784,346,-683,586,3743089,-12200791,9915,28986,85,10591,1602
72511.55,90363,28173,10081,832,-740,318,-679,585,3743058,-12200674,10068,29001,49,10627,1599
72512.55,90202,28167,10138,839,-707,325,-698,584,3743026,-12200556,10220,29009,76,10676,1592
72513.55,90044,28154,10209,831,-675,277,-666,583,3742995,-12200438,10374,29011,120,10724,1576
72514.55,89873,28141,10260,830,-688,213,-648,584,3742962,-12200320,10528,29013,180,10756,1581
72515.55,89708,28129,10321,832,-655,118,-583,581,3742929,-12200201,10683,29015,210,10794,1577
72516.55,89543,28120,10396,823,-610,-129,-607,580,3742896,-12200083,10839,29022,169,10845,1588
72517.55,89372,28117,10444,839,-558,-171,-644,580,3742861,-12199963,10995,29034,42,10890,1602
72518.55,89194,28121,10444,901,-526,-311,-733,582,3742827,-12199840,11152,29055,-60,10914,1613
72519.55,89020,28136,10455,916,-590,-466,-903,583,3742792,-12199720,11310,29087,176,10915,1619
72520.55,88851,28163,10418,986,-622,-518,-802,585,3742757,-12199600,11468,29130,273,10936,1614
72521.55,88672,28200,10331,1091,-720,-565,-679,591,3742721,-12199478,11627,29186,339,10968,1618
72522.55,88495,28228,10267,1178,-789,-583,-593,594,3742684,-12199357,11786,29231,262,10960,1626
72523.55,88332,28243,10229,1263,-788,-579,-778,596,3742647,-12199235,11943,29262,59,10986,1600
