"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"65102.200","100007","28518","11424","-151","-171","694","-649","525","3743249","-12205530","252","28517","6544","5011","1641"
"65103.200","99699","28518","11353","-177","-135","886","-747","519","3743325","-12205443","427","28543","6904","6112","1613"
"65104.200","99434","28502","11283","-214","-128","1141","-567","519","3743388","-12205338","635","28548","7032","7265","1526"
"65105.200","99319","28473","11160","-149","-88","1201","-960","511","3743438","-12205219","856","28529","7221","8331","1440"
"65106.200","99284","28465","11007","-57","-78","1899","-524","475","3743469","-12205095","1118","28523","7331","9408","1279"
"65107.200","98998","28456","10994","-53","-69","2207","-594","473","3743483","-12204964","1384","28538","7303","10457","1105"
"65108.200","99568","28495","10865","74","-233","2089","-575","512","3743483","-12204833","1578","28530","7134","11325","920"
"65109.200","100560","28524","10861","232","-247","2228","-784","533","3743466","-12204708","1631","28479","3946","11010","754"
"65110.200","99844","28502","11258","81","-65","-88","-948","488","3743415","-12204583","1694","28515","-777","10887","1143"
"65111.200","98852","28474","11484","-69","-74","-1658","-662","497","3743365","-12204462","1824","28568","318","10731","1999"
"65112.200","99097","28468","11272","77","-111","-269","-427","506","3743326","-12204339","2006","28542","54","10860","2242"
"65113.200","99358","28459","11202","96","-191","635","-735","513","3743289","-12204219","2253","28511","100","10850","2110"
"65114.200","98892","28430","11260","9","-181","346","-873","511","3743254","-12204103","2510","28521","-16","10774","2263"
"65115.200","98595","28403","11244","-15","-152","559","-626","479","3743221","-12203987","2806","28518","-76","10783","2302"
"65116.200","98270","28373","11240","-10","-13","479","658","420","3743188","-12203870","3147","28515","-57","10785","2222"
"65117.200","97885","28340","11243","-5","91","-70","-679","465","3743156","-12203754","3524","28513","-184","10776","2210"
"65118.250","97491","28312","11146","54","80","54","-582","493","3743126","-12203637","3901","28518","45","10812","2181"
"65119.250","97137","28287","11136","30","70","6","-768","478","3743095","-12203522","4219","28523","75","10829","2150"
"65120.250","96778","28253","11131","-17","-30","-337","-661","449","3743063","-12203405","4546","28519","203","10846","2171"
"65121.250","96455","28231","11052","25","-45","-118","-659","438","3743032","-12203291","4857","28524","962","10937","2119"
"65122.250","96111","28212","11065","4","6","-144","604","407","3743000","-12203177","5157","28534","1069","11109","2119"
"65123.250","95801","28178","11090","-28","43","-31","-805","472","3742967","-12203064","5448","28526","903","11162","2059"
"65124.250","95485","28156","11034","-25","-71","39","-521","469","3742931","-12202950","5728","28530","727","11180","2042"
"65125.250","95197","28148","11024","-37","-106","31","-687","495","3742896","-12202838","5999","28546","1674","11336","2010"
"65126.250","94908","28149","10990","-29","-157","62","-742","506","3742857","-12202727","6262","28573","2312","11556","1958"
"65127.250","94623","28139","10992","-61","-206","525","-632","523","3742817","-12202618","6515","28586","2564","11761","1866"
"65128.250","94360","28135","10984","-65","-269","605","-738","522","3742773","-12202509","6759","28606","2353","11917","1808"
"65129.250","94088","28132","10997","-88","-332","749","-740","533","3742726","-12202402","6993","28626","2168","12048","1764"
"65130.250","93824","28122","11018","-139","-448","834","-712","549","3742675","-12202298","7219","28639","2034","12162","1738"
"65131.250","93562","28125","11032","-203","-600","831","-905","563","3742622","-12202195","7437","28665","2084","12273","1724"
"65132.250","93331","28122","11080","-247","-645","894","-794","566","3742566","-12202090","7649","28682","1963","12382","1696"
"65133.250","93094","28118","11112","-264","-693","838","-668","569","3742507","-12201989","7857","28699","1804","12524","1686"
"65134.250","92848","28115","11097","-230","-738","943","-789","570","3742446","-12201889","8061","28718","1853","12660","1694"
"65135.250","92613","28120","11098","-203","-762","1067","-738","573","3742383","-12201791","8263","28744","1660","12823","1696"
"65136.250","92374","28132","11089","-196","-837","1143","-648","574","3742316","-12201694","8467","28777","1594","12933","1701"
"65137.250","92162","28130","11132","-218","-849","1275","-549","574","3742248","-12201599","8672","28794","1349","13002","1687"
"65138.250","91943","28134","11151","-162","-829","956","-713","573","3742179","-12201508","8882","28818","-112","12975","1697"
"65139.250","91683","28133","11180","-182","-885","741","-720","577","3742107","-12201413","9091","28839","-577","12829","1709"
