R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
70667.87,103094,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743092,-12205623,964,-9999,5456,2583,1844
70668.87,102857,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743184,-12205590,1203,-9999,5508,3231,1773
70669.87,102630,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743273,-12205545,1465,-9999,5526,3893,1712
70670.87,102451,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743358,-12205487,1748,-9999,5507,4466,1613
70671.87,102272,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743438,-12205415,2051,-9999,5420,4948,1454
70672.87,102057,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743511,-12205336,2336,-9999,5357,5504,1357
70673.87,101849,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743578,-12205246,2547,-9999,5401,6079,1258
70674.87,101655,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743635,-12205149,2703,-9999,5410,6664,1160
70675.87,101500,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743682,-12205043,2823,-9999,5141,7219,1121
70676.87,101349,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743728,-12204928,3070,-9999,4956,7765,1114
70677.87,101205,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743766,-12204800,3439,-9999,4964,8311,1097
70678.87,101088,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743792,-12204673,3673,-9999,5013,8865,1065
70679.87,101027,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743805,-12204543,3877,-9999,3884,9256,993
70680.87,100902,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743808,-12204409,4055,-9999,2703,9453,1128
70681.87,100768,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743805,-12204277,4178,-9999,2312,9581,1190
70682.87,100608,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743793,-12204145,4291,-9999,1971,9763,1261
70683.92,100430,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743773,-12204010,4379,-9999,1793,9959,1414
70684.92,100261,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743750,-12203880,4454,-9999,1769,10155,1494
70685.92,100078,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743724,-12203750,4537,-9999,1438,10314,1492
70686.92,99861,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743697,-12203622,4593,-9999,1263,10392,1473
70687.92,99634,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743668,-12203498,4673,-9999,981,10466,1393
70688.92,99425,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743638,-12203373,4768,-9999,856,10519,1409
70689.92,99219,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743607,-12203246,4876,-9999,690,10608,1452
70690.92,98997,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743577,-12203120,5008,-9999,643,10678,1390
70691.92,98799,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743546,-12202995,5150,-9999,314,10727,1416
70692.92,98574,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743514,-12202870,5285,-9999,326,10773,1653
70693.92,98360,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743482,-12202744,5434,-9999,59,10816,1624
70694.92,98120,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743450,-12202619,5582,-9999,-228,10804,1656
70695.92,97860,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743417,-12202498,5730,-9999,-226,10802,1655
70696.92,97609,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743385,-12202378,5828,-9999,-420,10779,1654
70697.92,97344,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743353,-12202254,5999,-9999,-197,10770,1579
70698.92,97091,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743321,-12202130,6189,-9999,-220,10744,1533
70699.92,96861,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743289,-12202005,6389,-9999,66,10711,1513
70700.92,96625,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743256,-12201879,6597,-9999,60,10733,1459
70701.92,96401,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743224,-12201752,6796,-9999,32,10731,1411
70702.92,96188,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743192,-12201628,6990,-9999,-156,10709,1338
70703.92,95984,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743158,-12201500,7179,-9999,-429,10671,1292
70704.92,95808,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743124,-12201372,7364,-9999,-354,10628,1265
70705.92,95638,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743091,-12201244,7540,-9999,-313,10619,1388
70706.92,95439,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743058,-12201113,7706,-9999,-132,10618,1537
70707.92,95235,-9999,-9999,-99999,-99999,-99999,-9999,-999,3743025,-12200988,7877,-9999,-198,10623,1605
70708.92,95015,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742993,-12200859,8054,-9999,-130,10624,1650
70709.92,94784,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742961,-12200730,8238,-9999,-70,10640,1634
70710.92,94530,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742929,-12200603,8429,-9999,-962,10586,1599
70711.92,94286,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742898,-12200474,8627,-9999,-1898,10442,1560
70712.92,94057,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742866,-12200347,8834,-9999,-1215,10305,1488
70713.92,93843,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742837,-12200219,9040,-9999,-411,10324,1493
70714.92,93632,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742809,-12200089,9239,-9999,-310,10347,1447
70715.92,93428,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742782,-12199958,9434,-9999,-197,10338,1396
70716.92,93236,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742754,-12199829,9626,-9999,-290,10332,1402
70717.92,93042,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742727,-12199697,9810,-9999,-121,10316,1361
70718.92,92847,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742700,-12199568,9987,-9999,-4,10331,1334
70719.92,92659,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742672,-12199436,10156,-9999,267,10366,1283
70720.92,92485,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742645,-12199305,10319,-9999,159,10384,1258
70721.92,92323,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742616,-12199173,10482,-9999,83,10396,1238
70722.92,92157,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742588,-12199040,10638,-9999,72,10400,1320
70723.92,91980,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742559,-12198905,10788,-9999,216,10435,1390
70724.92,91791,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742530,-12198775,10947,-9999,-1,10448,1462
70725.92,91586,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742500,-12198641,11108,-9999,25,10454,1535
70726.92,91371,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742470,-12198510,11276,-9999,84,10471,1538
70727.92,91144,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742440,-12198379,11451,-9999,199,10508,1549
70728.92,90917,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742409,-12198248,11638,-9999,65,10516,1473
70729.92,90694,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742378,-12198116,11836,-9999,6,10508,1472
70730.92,90472,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742347,-12197985,12040,-9999,-3,10527,1436
70731.92,90267,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742315,-12197853,12247,-9999,-71,10518,1431
70732.92,90056,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742284,-12197721,12442,-9999,6,10558,1405
70733.92,89852,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742251,-12197589,12637,-9999,-134,10556,1408
70734.92,89633,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742220,-12197458,12830,-9999,-439,10554,1311
70735.92,89460,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742188,-12197325,13019,-9999,-305,10521,1304
70736.92,89283,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742156,-12197193,13202,-9999,-168,10567,1251
70737.92,89124,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742125,-12197061,13376,-9999,71,10597,1221
70738.92,88961,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742094,-12196929,13538,-9999,-53,10613,1195
70739.92,88805,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742062,-12196795,13689,-9999,-39,10607,1160
70740.92,88660,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742032,-12196665,13827,-9999,-38,10604,1110
70741.92,88530,-9999,-9999,-99999,-99999,-99999,-9999,-999,3742000,-12196534,13958,-9999,-141,10606,1054
70742.92,88411,-9999,-9999,-99999,-99999,-99999,-9999,-999,3741968,-12196404,14078,-9999,-18,10596,993
70743.92,88297,-9999,-9999,-99999,-99999,-99999,-9999,-999,3741937,-12196271,14186,-9999,-209,10596,940
