R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
72474.85,101040,29105,10566,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29019,-99999,-9999,-9999
72475.85,100835,29101,10532,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29032,-99999,-9999,-9999
72476.85,100594,29100,10480,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29051,-99999,-9999,-9999
72477.85,100335,29099,10444,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29072,-99999,-9999,-9999
72478.85,100106,29104,10417,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29095,-99999,-9999,-9999
72479.85,99892,29104,10352,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29113,-99999,-9999,-9999
72480.85,99741,29104,10300,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29126,-99999,-9999,-9999
72481.85,99499,29113,10208,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29155,-99999,-9999,-9999
72482.85,99308,29152,10154,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29210,-99999,-9999,-9999
72483.85,99101,29154,10108,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29230,-99999,-9999,-9999
72484.85,98886,29162,10024,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29256,-99999,-9999,-9999
72485.85,98691,29195,9952,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29306,-99999,-9999,-9999
72486.85,98507,29187,9932,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29312,-99999,-9999,-9999
72487.85,98314,29177,9914,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29319,-99999,-9999,-9999
72488.85,98167,29166,9886,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29321,-99999,-9999,-9999
72489.85,98029,29155,9846,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29322,-99999,-9999,-9999
72490.9,97893,29145,9824,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29323,-99999,-9999,-9999
72491.9,97807,29135,9819,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29320,-99999,-9999,-9999
72492.9,97701,29123,9818,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29317,-99999,-9999,-9999
72493.9,97623,29112,9857,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29312,-99999,-9999,-9999
72494.9,97473,29107,9869,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29321,-99999,-9999,-9999
72495.9,97373,29101,9933,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29323,-99999,-9999,-9999
72496.9,97270,29097,10017,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29328,-99999,-9999,-9999
72497.9,97168,29093,10083,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29333,-99999,-9999,-9999
72498.9,97072,29085,10163,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29333,-99999,-9999,-9999
72499.9,96972,29082,10229,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29339,-99999,-9999,-9999
72500.9,96878,29077,10312,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29342,-99999,-9999,-9999
72501.9,96778,29079,10399,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29353,-99999,-9999,-9999
72502.9,96678,29107,10513,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29390,-99999,-9999,-9999
72503.9,96575,29155,10594,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29447,-99999,-9999,-9999
72504.9,96462,29185,10579,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29486,-99999,-9999,-9999
72505.9,96339,29205,10595,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29518,-99999,-9999,-9999
72506.9,96210,29206,10655,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29530,-99999,-9999,-9999
72507.9,96083,29203,10683,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29538,-99999,-9999,-9999
72508.9,95945,29212,10696,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29560,-99999,-9999,-9999
72509.9,95808,29215,10716,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29574,-99999,-9999,-9999
72510.9,95666,29218,10731,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29590,-99999,-9999,-9999
72511.9,95523,29216,10743,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29601,-99999,-9999,-9999
72512.9,95372,29226,10732,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29624,-99999,-9999,-9999
72513.9,95227,29222,10741,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29633,-99999,-9999,-9999
72514.9,95078,29227,10735,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29651,-99999,-9999,-9999
72515.9,94920,29233,10697,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29672,-99999,-9999,-9999
72516.9,94767,29237,10702,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29689,-99999,-9999,-9999
72517.9,94621,29238,10741,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29704,-99999,-9999,-9999
72518.9,94473,29249,10812,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29728,-99999,-9999,-9999
72519.9,94331,29269,10923,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29761,-99999,-9999,-9999
72520.9,94182,29272,10954,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29778,-99999,-9999,-9999
72521.9,94042,29274,10965,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29792,-99999,-9999,-9999
72522.9,93904,29269,10982,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29800,-99999,-9999,-9999
72523.9,93763,29262,11001,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29805,-99999,-9999,-9999
72524.9,93626,29254,11034,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29810,-99999,-9999,-9999
72525.9,93488,29253,11090,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29821,-99999,-9999,-9999
72526.9,93355,29257,11156,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29837,-99999,-9999,-9999
72527.9,93221,29259,11172,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29851,-99999,-9999,-9999
72528.9,93087,29258,11241,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29863,-99999,-9999,-9999
72529.9,92957,29253,11275,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29870,-99999,-9999,-9999
72530.9,92815,29248,11272,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29878,-99999,-9999,-9999
72531.9,92675,29239,11277,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29882,-99999,-9999,-9999
72532.9,92531,29232,11293,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29888,-99999,-9999,-9999
72533.9,92397,29224,11328,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29892,-99999,-9999,-9999
72534.9,92246,29223,11355,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29905,-99999,-9999,-9999
72535.9,92092,29222,11432,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29918,-99999,-9999,-9999
72536.9,91930,29210,11469,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29921,-99999,-9999,-9999
72537.9,91740,29203,11442,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29931,-99999,-9999,-9999
72538.9,91553,29197,11451,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29942,-99999,-9999,-9999
72539.9,91346,29189,11474,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29954,-99999,-9999,-9999
72540.9,91124,29172,11478,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29957,-99999,-9999,-9999
72541.9,90895,29155,11459,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29961,-99999,-9999,-9999
72542.9,90665,29140,11452,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29967,-99999,-9999,-9999
72543.9,90426,29126,11452,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29975,-99999,-9999,-9999
72544.9,90185,29108,11419,-99999,-99999,-99999,-9999,-999,-9999999,-99999999,-99999,29980,-99999,-9999,-9999
