"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"76270.850","98690","29228","9217","301","-119","1649","-759","526","3743015","-12205468","367","29338","6990","3145","2876"
"76271.850","98371","29247","8959","124","-30","1022","-594","476","3743086","-12205464","550","29385","7617","4290","2619"
"76272.850","98068","29259","8772","47","-49","921","-937","474","3743154","-12205439","782","29422","8215","5251","2155"
"76273.850","97525","29241","8534","177","-39","823","-886","497","3743218","-12205398","1040","29451","8039","6495","1676"
"76274.850","97224","29252","8412","229","-125","838","-669","515","3743275","-12205340","1312","29488","7733","7569","1381"
"76275.850","97094","29248","8296","385","-386","1507","-695","553","3743324","-12205265","1625","29496","7222","8628","1211"
"76276.850","96956","29244","8259","358","-373","1295","-910","552","3743363","-12205182","1947","29503","6902","9621","1050"
"76277.850","96925","29244","8274","359","-415","1279","-682","553","3743388","-12205087","2122","29507","6594","10584","867"
"76278.850","96847","29240","8352","326","-402","1034","-860","550","3743399","-12204979","2226","29509","6254","11516","759"
"76279.850","96918","29238","8416","336","-436","1056","-829","555","3743400","-12204868","2326","29501","6026","12418","691"
"76280.850","96991","29236","8516","338","-448","955","-889","555","3743390","-12204757","2432","29492","5887","13286","583"
"76281.850","96892","29231","8640","344","-429","768","-806","555","3743364","-12204653","2532","29496","5593","14235","570"
"76282.850","96902","29237","8758","350","-430","689","-938","553","3743326","-12204554","2592","29501","5167","15144","684"
"76283.850","97026","29231","8866","330","-449","795","-828","554","3743269","-12204469","2610","29485","5030","15892","756"
"76284.850","97093","29238","8978","331","-448","762","-796","555","3743198","-12204393","2679","29485","4634","16689","890"
"76285.850","97131","29243","9089","310","-445","837","-738","553","3743120","-12204332","2699","29487","4834","17401","1010"
"76286.900","97237","29251","9207","288","-407","943","-861","551","3743035","-12204279","2696","29486","4774","18212","1034"
"76287.900","97195","29238","9244","273","-410","916","-758","549","3742951","-12204240","2669","29477","4824","18934","1076"
"76288.900","97090","29244","9259","272","-440","947","-783","552","3742862","-12204219","2643","29492","4595","19731","1223"
"76289.900","97172","29256","9344","288","-383","1000","-821","548","3742772","-12204208","2601","29496","4644","20375","1278"
"76290.900","97106","29254","9346","284","-398","987","-749","549","3742683","-12204210","2588","29500","4651","21062","1312"
"76291.900","97081","29257","9355","285","-392","1031","-794","550","3742596","-12204232","2630","29505","4799","21741","1323"
"76292.900","97063","29255","9347","304","-422","1347","-709","553","3742511","-12204268","2730","29505","4394","22372","1288"
"76293.900","97112","29252","9421","348","-416","1259","-647","554","3742430","-12204325","2916","29498","3889","22767","1283"
"76294.900","97123","29244","9483","346","-401","929","-758","553","3742355","-12204395","3100","29488","3348","23059","1258"
"76295.900","97086","29238","9541","355","-416","902","-804","554","3742285","-12204467","3240","29486","2531","23272","1187"
"76296.900","97025","29232","9588","357","-423","761","-822","554","3742220","-12204543","3346","29486","2000","23446","1233"
"76297.900","96966","29229","9638","360","-463","709","-800","557","3742159","-12204622","3440","29487","1640","23583","1145"
"76298.900","96915","29221","9699","347","-471","621","-825","557","3742100","-12204705","3527","29483","899","23684","1108"
"76299.900","96833","29218","9703","318","-501","428","-793","557","3742044","-12204791","3609","29488","569","23712","1138"
"76300.900","96747","29214","9685","275","-521","373","-888","557","3741988","-12204885","3747","29492","407","23761","1217"
"76301.900","96697","29209","9707","273","-525","315","-870","557","3741933","-12204989","3925","29491","193","23798","1198"
"76302.900","96645","29202","9745","295","-532","290","-836","558","3741880","-12205078","4000","29488","209","23827","1193"
"76303.900","96585","29199","9755","279","-534","192","-786","559","3741829","-12205168","4065","29490","-26","23854","1155"
"76304.900","96508","29196","9744","258","-565","160","-873","559","3741778","-12205259","4129","29495","-12","23862","1203"
"76305.900","96458","29189","9763","254","-563","233","-823","559","3741726","-12205349","4190","29491","-64","23891","1162"
"76306.900","96378","29185","9760","228","-570","188","-812","558","3741676","-12205439","4252","29494","-112","23888","1184"
"76307.900","96304","29181","9773","228","-586","115","-969","560","3741625","-12205530","4314","29496","-122","23912","1204"
"76308.900","96219","29172","9796","241","-595","42","-724","561","3741574","-12205622","4377","29495","-113","23925","1228"
"76309.900","96135","29167","9802","232","-594","72","-771","560","3741524","-12205713","4441","29498","-128","23957","1234"
"76310.900","96064","29160","9831","253","-599","35","-762","560","3741473","-12205805","4505","29497","-87","23956","1215"
"76311.900","95972","29154","9825","239","-614","-44","-901","562","3741422","-12205896","4569","29498","-98","23990","1236"
"76312.900","95896","29146","9838","240","-610","-45","-791","562","3741372","-12205990","4631","29497","-77","24003","1212"
"76313.900","95816","29141","9844","252","-595","-27","-739","561","3741322","-12206083","4694","29499","97","24024","1162"
"76314.900","95734","29136","9855","288","-598","-5","-771","561","3741272","-12206177","4761","29501","826","24125","1157"
"76315.900","95666","29131","9846","289","-593","43","-903","562","3741222","-12206269","4828","29502","1174","24324","1094"
"76316.900","95593","29126","9830","276","-598","72","-720","561","3741174","-12206362","4893","29504","1367","24514","1094"
"76317.900","95522","29125","9828","280","-597","202","-773","562","3741126","-12206458","4953","29509","1211","24659","1085"
"76318.900","95457","29125","9862","316","-592","231","-867","563","3741081","-12206552","5010","29514","1330","24809","1064"
"76319.900","95410","29115","9851","317","-587","218","-677","562","3741038","-12206649","5064","29508","1237","24961","1039"
"76320.900","95356","29111","9825","306","-587","207","-884","562","3740996","-12206748","5118","29510","1135","25068","1001"
"76321.900","95302","29110","9819","306","-590","268","-973","562","3740957","-12206847","5170","29513","985","25180","1028"
"76322.900","95244","29109","9817","298","-604","179","-853","563","3740920","-12206947","5218","29517","709","25278","1039"
"76323.900","95195","29105","9828","308","-606","191","-928","563","3740884","-12207048","5264","29518","770","25352","1075"
"76324.900","95144","29103","9841","320","-603","123","-892","563","3740851","-12207149","5310","29520","688","25462","1068"
"76325.900","95094","29095","9847","324","-598","150","-1163","563","3740819","-12207252","5357","29516","823","25549","1063"
"76326.900","95039","29094","9846","322","-595","204","-900","563","3740788","-12207354","5406","29521","754","25650","1053"
"76327.900","94992","29093","9859","335","-610","142","-811","564","3740758","-12207458","5456","29523","661","25741","1036"
"76328.900","94922","29080","9843","310","-593","212","-826","563","3740730","-12207560","5508","29516","685","25822","1056"
"76329.900","94856","29070","9838","300","-580","346","-901","561","3740704","-12207665","5559","29512","797","25910","1085"
"76330.900","94796","29066","9827","293","-581","311","-794","561","3740678","-12207770","5610","29513","799","26033","1111"
"76331.900","94734","29064","9821","292","-599","217","-806","562","3740654","-12207875","5663","29517","682","26128","1131"
"76332.900","94654","29065","9827","308","-602","233","-1065","563","3740631","-12207982","5720","29525","645","26211","1190"
"76333.900","94592","29063","9832","327","-603","278","-802","563","3740610","-12208087","5780","29529","512","26294","1191"
"76334.900","94535","29063","9818","329","-625","233","-986","565","3740590","-12208193","5845","29534","526","26347","1174"
"76335.900","94450","29060","9790","317","-630","220","-930","564","3740572","-12208300","5914","29538","427","26433","1198"
"76336.900","94384","29055","9779","320","-649","133","-766","565","3740555","-12208407","5987","29539","349","26485","1182"
"76337.900","94308","29049","9771","326","-651","110","-1015","566","3740539","-12208512","6060","29539","168","26520","1174"
"76338.900","94222","29046","9740","307","-666","14","-862","565","3740524","-12208618","6133","29545","-21","26536","1199"
"76339.900","94144","29029","9733","314","-655","-96","-750","566","3740509","-12208725","6205","29534","-32","26547","1215"
"76340.900","94076","29029","9709","303","-653","-256","-772","565","3740496","-12208830","6276","29539","-154","26546","1204"
"76341.900","94001","29029","9666","278","-693","-514","-901","566","3740482","-12208937","6347","29547","6","26557","1217"
"76342.900","93939","29012","9658","280","-659","-1135","-632","566","3740469","-12209043","6416","29535","-96","26612","1219"
"76343.900","93867","28987","9705","331","-561","-1477","-567","559","3740456","-12209149","6485","29516","30","26581","1231"
"76344.900","93809","28989","9686","343","-629","-880","-739","566","3740443","-12209252","6552","29523","46","26576","1188"
"76345.900","93751","28956","9722","379","-559","-946","-777","560","3740431","-12209358","6619","29495","-33","26666","1146"
"76346.900","93691","28944","9682","334","-456","-1043","-597","552","3740419","-12209463","6684","29488","166","26613","1166"
"76347.900","93626","28943","9629","292","-442","-152","-656","550","3740408","-12209568","6747","29492","-100","26578","1111"
"76348.900","93568","28938","9628","281","-417","653","-662","548","3740396","-12209673","6806","29493","27","26597","1064"
"76349.900","93524","28938","9679","331","-517","261","-691","559","3740386","-12209777","6863","29497","-142","26582","1056"
"76350.900","93457","28946","9715","359","-542","55","-637","557","3740376","-12209883","6914","29511","-57","26671","1116"
"76351.900","93423","28955","9681","321","-607","21","-616","561","3740366","-12209988","6960","29524","51","26702","1079"
"76352.900","93360","28944","9679","302","-566","4","-795","559","3740355","-12210094","7003","29518","-13","26775","1094"
"76353.900","93324","28940","9714","319","-485","-233","-636","555","3740345","-12210199","7041","29517","103","26738","1089"
"76354.900","93278","28947","9776","369","-470","-319","-565","554","3740336","-12210306","7084","29528","-80","26712","1059"
"76355.900","93238","28941","9814","398","-545","-732","-730","561","3740326","-12210411","7127","29526","-74","26726","1064"
"76356.900","93176","28943","9757","329","-570","-333","-630","561","3740318","-12210517","7169","29533","-66","26810","1062"
"76357.900","93148","28937","9783","339","-604","-252","-730","563","3740308","-12210623","7209","29530","6","26824","1014"
"76358.900","93108","28934","9781","313","-582","-113","-746","562","3740300","-12210731","7247","29531","5","26859","986"
"76359.900","93061","28934","9774","283","-627","180","-888","562","3740292","-12210837","7284","29535","-76","26862","992"
"76360.900","93035","28943","9753","233","-635","-404","-769","562","3740284","-12210944","7319","29546","-148","26902","989"
"76361.900","92996","28936","9775","232","-649","-849","-1224","563","3740276","-12211050","7353","29543","-106","26893","1019"
"76362.900","92961","28938","9781","216","-645","-717","-817","563","3740269","-12211158","7385","29547","-159","26911","1008"
"76363.900","92897","28924","9792","213","-665","-1031","-814","562","3740262","-12211264","7414","29539","-96","26921","1110"
"76364.900","92884","28883","9803","206","-486","287","-684","550","3740254","-12211373","7437","29498","-223","26921","1014"
"76365.900","92856","28886","9749","122","-458","912","-746","549","3740246","-12211481","7465","29504","-28","26776","923"
"76366.900","92803","28892","9757","95","-426","2405","-555","542","3740239","-12211589","7494","29515","-53","26800","874"
"76367.900","92799","28885","9912","191","-353","1269","-561","548","3740233","-12211699","7523","29508","136","26768","857"
"76368.900","92757","28886","9891","140","-408","-506","-546","541","3740225","-12211809","7553","29513","-190","26717","982"
"76369.900","92703","28880","9892","120","-459","-506","-868","550","3740219","-12211917","7581","29512","-310","26712","1026"
"76370.900","92668","28869","9950","150","-575","174","-593","553","3740213","-12212028","7602","29504","-332","26728","1000"
"76371.900","92653","28881","9964","112","-655","-169","-673","564","3740206","-12212139","7625","29517","-124","26778","969"
"76372.900","92625","28902","10071","169","-656","4","-715","562","3740199","-12212252","7650","29542","-91","26817","967"
"76373.900","92588","28904","10158","188","-645","69","-761","562","3740192","-12212361","7682","29547","-143","26799","957"
"76374.900","92551","28903","10220","182","-606","-231","-871","559","3740184","-12212474","7711","29549","-117","26779","983"
"76375.900","92507","28902","10304","205","-588","-270","-720","559","3740177","-12212586","7741","29553","40","26761","998"
"76376.900","92479","28886","10408","256","-623","-553","-719","563","3740169","-12212699","7774","29538","-98","26779","945"
"76377.900","92445","28862","10530","313","-570","-594","-503","556","3740161","-12212812","7803","29517","-84","26788","950"
"76378.900","92397","28861","10519","247","-573","-880","-622","561","3740154","-12212928","7837","29520","-71","26723","941"
"76379.900","92342","28854","10469","142","-505","-264","-565","551","3740146","-12213044","7872","29518","-82","26745","958"
"76380.900","92310","28847","10641","262","-509","1525","-582","553","3740138","-12213158","7907","29514","-139","26700","803"
"76381.900","92280","28832","10725","286","-581","931","-612","564","3740131","-12213276","7945","29502","-219","26683","829"
"76382.900","92227","28842","10674","171","-527","661","-592","553","3740122","-12213393","7984","29517","-71","26731","888"
"76383.900","92191","28840","10737","183","-556","705","-617","556","3740114","-12213511","8023","29517","-73","26693","865"
"76384.900","92148","28828","10808","201","-560","162","-754","560","3740106","-12213629","8063","29510","-92","26715","900"
"76385.900","92096","28824","10828","173","-519","-250","-721","552","3740098","-12213748","8104","29510","-139","26702","946"
"76386.900","92038","28809","10854","165","-523","196","-675","553","3740089","-12213867","8147","29500","-173","26651","958"
"76387.900","91994","28814","10903","180","-564","-787","-591","558","3740080","-12213987","8191","29509","-179","26661","1015"
"76388.900","91917","28809","11004","261","-569","-361","-680","559","3740071","-12214111","8235","29511","-71","26667","1052"
"76389.900","91834","28804","10962","219","-601","-709","-714","562","3740062","-12214231","8278","29514","-23","26685","1167"
"76390.900","91761","28789","10937","212","-597","-1175","-703","561","3740052","-12214353","8322","29505","201","26741","1166"
"76391.900","91661","28782","10805","115","-564","566","-558","552","3740042","-12214476","8372","29507","39","26737","1110"
"76392.900","91576","28781","10740","63","-552","1217","-517","554","3740033","-12214597","8443","29514","-87","26697","1065"
"76393.900","91491","28775","10767","90","-607","-1052","-668","560","3740024","-12214718","8521","29515","-133","26686","1055"
"76394.900","91405","28784","10723","66","-577","-263","-809","557","3740015","-12214837","8610","29533","-74","26700","1064"
"76395.900","91349","28800","10788","139","-596","429","-900","559","3740006","-12214958","8691","29554","-44","26687","931"
"76396.900","91285","28816","10773","112","-574","212","-857","555","3739998","-12215078","8766","29577","-209","26684","905"
"76397.900","91232","28828","10821","144","-519","294","-1056","553","3739989","-12215197","8840","29593","-65","26648","896"
"76398.900","91182","28830","10804","111","-475","-253","-1125","548","3739980","-12215318","8910","29601","-76","26619","906"
"76399.900","91139","28828","10830","121","-470","-181","-1021","547","3739971","-12215437","8975","29602","-113","26602","865"
"76400.900","91094","28814","10882","161","-492","-101","-837","550","3739962","-12215557","9034","29593","-60","26608","843"
"76401.900","91058","28803","10899","169","-519","76","-974","552","3739953","-12215677","9085","29584","-112","26620","823"
"76402.900","91013","28789","10868","129","-561","282","-893","555","3739943","-12215797","9128","29574","-221","26617","861"
"76403.900","90968","28779","10880","132","-540","274","-787","553","3739933","-12215918","9168","29568","-123","26620","905"
"76404.900","90928","28764","10946","202","-507","34","-762","553","3739923","-12216041","9202","29556","-82","26591","939"
"76405.900","90881","28758","10952","223","-529","-143","-846","553","3739913","-12216161","9231","29554","-201","26582","933"
"76406.900","90822","28752","10937","222","-525","-249","-809","555","3739903","-12216282","9268","29554","-85","26582","968"
"76407.900","90768","28748","10904","205","-508","-147","-842","553","3739892","-12216404","9307","29555","-169","26567","963"
"76408.900","90713","28744","10878","195","-487","-73","-790","551","3739881","-12216526","9348","29556","-233","26529","923"
"76409.900","90653","28743","10839","171","-488","10","-882","550","3739870","-12216647","9392","29560","-211","26497","928"
"76410.900","90599","28745","10799","148","-538","283","-851","554","3739859","-12216767","9441","29567","-133","26514","901"
"76411.900","90554","28748","10761","118","-552","521","-921","553","3739848","-12216886","9491","29574","-90","26539","876"
"76412.900","90501","28756","10745","102","-528","438","-978","551","3739837","-12217006","9538","29588","-257","26509","886"
"76413.900","90448","28756","10746","106","-487","371","-973","548","3739824","-12217127","9582","29592","-144","26470","916"
"76414.900","90406","28753","10744","112","-463","431","-961","546","3739813","-12217247","9625","29594","-122","26452","906"
"76415.900","90360","28752","10742","118","-459","258","-812","546","3739801","-12217366","9669","29597","-146","26442","902"
"76416.900","90322","28750","10735","118","-464","11","-1052","546","3739789","-12217486","9713","29598","-181","26424","881"
"76417.900","90285","28750","10735","121","-452","-136","-868","545","3739776","-12217606","9756","29601","-221","26407","861"
"76418.900","90254","28747","10736","122","-447","-159","-830","545","3739764","-12217725","9797","29601","-266","26373","808"
"76419.900","90222","28750","10730","115","-435","-84","-963","544","3739752","-12217843","9838","29608","-143","26356","816"
"76420.900","90194","28749","10732","115","-430","-254","-866","543","3739739","-12217962","9875","29609","-43","26361","826"
"76421.900","90172","28752","10759","143","-444","-375","-858","544","3739726","-12218081","9908","29615","15","26376","846"
"76422.900","90152","28749","10777","161","-427","-314","-888","547","3739713","-12218200","9935","29613","-116","26372","845"
"76423.900","90124","28744","10771","155","-409","-66","-762","541","3739699","-12218318","9958","29611","-24","26359","848"
"76424.900","90089","28737","10730","120","-443","731","-716","548","3739686","-12218438","9976","29607","-108","26346","821"
"76425.900","90070","28729","10674","49","-398","606","-697","537","3739672","-12218558","9998","29601","-251","26340","803"
"76426.900","90040","28728","10729","95","-356","-506","-706","536","3739659","-12218678","10022","29602","-189","26272","844"
"76427.900","90014","28732","10742","115","-362","408","-807","537","3739645","-12218797","10046","29608","-66","26259","828"
"76428.900","90003","28732","10728","99","-423","224","-740","541","3739631","-12218916","10069","29610","-267","26290","740"
"76429.900","89978","28733","10759","116","-427","-175","-805","543","3739616","-12219036","10093","29613","-166","26267","770"
"76430.900","89952","28733","10763","111","-419","-51","-869","542","3739603","-12219155","10115","29616","-207","26265","790"
"76431.900","89937","28720","10782","126","-452","-542","-986","546","3739587","-12219274","10133","29604","-287","26236","802"
