"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"73168.750","100025","29166","10422","75","-263","1390","-487","526","3742929","-12205650","-169","29163","5676","1561","1493"
"73169.750","99970","29122","10406","63","-276","1505","-533","523","3743023","-12205650","-120","29125","5687","2227","1415"
"73170.750","99770","29123","10354","29","-225","757","-614","524","3743114","-12205635","-50","29142","5791","3016","1415"
"73171.750","99579","29103","10377","79","-297","1355","-635","530","3743202","-12205605","49","29138","5628","3717","1351"
"73172.750","99403","29083","10313","99","-227","1104","-574","520","3743287","-12205558","170","29132","5646","4441","1334"
"73173.750","99230","29107","10308","75","-204","930","-1054","515","3743368","-12205499","267","29172","5653","5209","1331"
"73174.750","99112","29108","10317","93","-215","1105","-785","520","3743440","-12205423","351","29182","5613","5913","1257"
"73175.750","98984","29106","10349","78","-211","1207","-897","518","3743508","-12205338","521","29191","5615","6601","1202"
"73176.750","98853","29097","10363","105","-204","1116","-680","517","3743570","-12205245","648","29193","5549","7302","1168"
"73177.750","98762","29091","10390","124","-205","1067","-777","521","3743624","-12205143","745","29195","5437","7968","1125"
"73178.750","98706","29085","10453","110","-191","1128","-695","515","3743667","-12205034","820","29194","5188","8580","1093"
"73179.750","98643","29076","10505","123","-178","925","-658","517","3743691","-12204908","1018","29190","4470","9107","1117"
"73180.750","98586","29083","10544","156","-169","618","-831","515","3743717","-12204778","1231","29202","3609","9494","1240"
"73181.750","98538","29091","10587","179","-141","310","-992","517","3743713","-12204650","1429","29214","2626","9742","1369"
"73182.750","98401","29076","10609","209","-175","116","-790","523","3743686","-12204515","1731","29210","1875","9894","1543"
"73183.750","98265","29128","10584","266","-163","66","-842","531","3743660","-12204384","2003","29274","1437","9988","1676"
"73184.800","98095","29136","10593","279","-140","-61","-1056","531","3743635","-12204254","2251","29296","1012","10108","1781"
"73185.800","97909","29130","10591","289","-103","-47","-807","531","3743615","-12204132","2419","29306","832","10184","1842"
"73186.800","97717","29130","10611","276","-25","138","-730","523","3743597","-12204010","2596","29322","836","10279","1824"
