"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"74068.300","99425","29271","10245","339","-488","1236","-867","558","3742870","-12205642","-2","29319","5499","1272","1958"
"74069.300","99209","29248","10159","323","-514","1088","-598","560","3742961","-12205649","85","29314","6031","2119","1876"
"74070.300","98947","29229","9995","409","-497","1518","-651","565","3743055","-12205635","246","29318","6234","2972","1756"
"74071.300","98813","29222","9894","417","-467","1028","-635","558","3743142","-12205603","454","29322","6537","3748","1584"
"74072.300","98558","29203","9895","380","-549","1095","-680","563","3743222","-12205555","641","29324","6727","4600","1391"
"74073.300","98398","29200","9841","390","-545","1265","-606","561","3743293","-12205492","857","29335","6814","5475","1131"
"74074.300","98239","29174","9829","415","-574","861","-670","567","3743355","-12205413","1054","29322","6690","6306","941"
"74075.300","98185","29172","9854","446","-612","861","-707","569","3743410","-12205322","1214","29325","6483","7046","791"
"74076.300","98128","29163","9940","374","-539","646","-744","561","3743456","-12205222","1315","29321","6030","7832","712"
"74077.300","98101","29159","10050","360","-570","412","-727","564","3743489","-12205107","1489","29319","5552","8555","693"
"74078.300","98120","29152","10141","362","-561","619","-707","563","3743510","-12204989","1566","29311","4922","9171","769"
"74079.300","98100","29168","10236","359","-493","554","-608","564","3743516","-12204868","1617","29328","3671","9725","999"
"74080.300","98146","29180","10346","336","-445","265","-547","552","3743511","-12204740","1673","29336","2573","9989","1276"
"74081.300","98202","29177","10517","232","-426","87","-634","541","3743499","-12204615","1744","29329","1357","10011","1472"
"74082.300","98094","29178","10567","246","-336","-893","-585","539","3743480","-12204488","1868","29339","430","9993","1721"
"74083.300","97943","29143","10477","315","-495","-6","-551","559","3743462","-12204358","1986","29316","341","9991","1843"
"74084.350","97863","29113","10593","227","-272","514","-636","537","3743441","-12204225","2137","29293","431","9964","1777"
"74085.350","97660","29141","10640","211","-151","122","-647","534","3743424","-12204100","2273","29339","252","10218","1811"
"74086.350","97451","29140","10702","155","-157","209","-740","514","3743402","-12203980","2414","29356","447","10255","1825"
"74087.350","97238","29169","10804","72","6","171","-791","466","3743379","-12203859","2579","29403","214","10279","1797"
"74088.350","97019","29193","10828","60","68","198","-944","477","3743356","-12203740","2770","29446","89","10397","1785"
"74089.350","96799","29201","10700","175","6","233","-792","511","3743335","-12203622","2960","29474","190","10400","1800"
"74090.350","96581","29214","10670","202","18","221","-702","513","3743313","-12203504","3158","29506","167","10407","1792"
"74091.350","96368","29209","10645","245","99","157","-628","529","3743289","-12203387","3366","29519","96","10483","1753"
"74092.350","96158","29193","10617","268","54","295","-621","527","3743265","-12203270","3585","29522","212","10550","1720"
"74093.350","95955","29223","10602","309","131","345","-605","535","3743239","-12203159","3883","29570","256","10559","1685"
"74094.350","95756","29250","10615","328","194","240","-988","536","3743215","-12203044","4112","29614","94","10666","1650"
"74095.350","95567","29267","10643","330","234","229","-778","539","3743190","-12202929","4319","29648","50","10703","1635"
"74096.350","95390","29269","10634","370","254","16","-907","546","3743164","-12202813","4514","29667","-158","10708","1598"
"74097.350","95213","29273","10674","364","293","253","-810","546","3743139","-12202694","4701","29686","-188","10716","1541"
"74098.350","95041","29264","10708","368","302","202","-711","547","3743112","-12202578","4875","29692","-118","10734","1489"
"74099.350","94884","29252","10764","352","299","235","-901","544","3743087","-12202460","5039","29695","-63","10744","1422"
"74100.350","94730","29259","10804","369","308","145","-688","548","3743061","-12202343","5191","29715","3","10744","1382"
