"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"65324.850","100177","28961","10378","577","-244","1086","-693","561","3742866","-12205635","-213","28946","6452","1847","1503"
"65325.850","99916","28930","10293","701","-291","1247","-775","570","3742959","-12205642","-176","28937","6795","2913","1309"
"65326.850","99669","28914","10232","708","-354","1765","-637","574","3743054","-12205635","-125","28941","7010","4041","1201"
"65327.850","99522","28890","10168","671","-362","996","-713","569","3743140","-12205605","-58","28929","6808","5118","1051"
"65328.850","99384","28878","10152","653","-420","336","-769","571","3743213","-12205545","27","28929","6881","6188","1026"
"65329.850","99311","28868","10112","620","-414","1139","-640","569","3743275","-12205464","114","28925","6504","7181","963"
"65330.850","99256","28856","10138","555","-378","1199","-525","568","3743335","-12205353","256","28918","6300","8203","941"
"65331.850","99195","28849","10090","625","-435","294","-636","573","3743386","-12205238","395","28916","6203","9127","957"
"65332.850","99361","28853","10101","624","-539","504","-622","573","3743417","-12205090","620","28906","5623","9876","982"
"65333.850","99760","28860","10250","557","-412","186","-626","565","3743415","-12204944","837","28880","1942","10048","1144"
"65334.850","99715","28846","10464","470","-361","-671","-522","560","3743384","-12204783","1147","28870","173","9763","1432"
"65335.850","99635","28834","10497","503","-335","-757","-646","558","3743372","-12204653","1323","28864","441","9651","1516"
"65336.850","99451","28830","10512","531","-372","-706","-468","566","3743361","-12204525","1458","28876","642","9853","1698"
"65337.850","99286","28815","10539","525","-381","-338","-532","567","3743349","-12204403","1584","28874","823","9948","1801"
"65338.850","99113","28792","10586","495","-311","-785","-642","559","3743336","-12204280","1719","28866","774","10055","1938"
"65339.850","98905","28769","10537","530","-259","-52","-677","559","3743322","-12204158","1859","28859","557","10123","1986"
"65340.900","98686","28762","10539","500","-336","-118","-712","560","3743309","-12204034","2016","28871","245","10136","1990"
"65341.900","98440","28747","10543","469","-407","-290","-671","561","3743293","-12203913","2164","28876","231","10071","1996"
"65342.900","98172","28723","10484","492","-389","364","-693","564","3743278","-12203790","2303","28875","15","10084","2030"
"65343.900","97918","28742","10531","407","-486","48","-861","562","3743263","-12203667","2436","28915","253","10125","2072"
"65344.900","97663","28736","10530","364","-480","292","-817","560","3743247","-12203545","2572","28931","139","10108","2086"
"65345.900","97388","28725","10494","361","-463","483","-839","559","3743231","-12203424","2721","28943","69","10137","2088"
"65346.900","97112","28732","10520","303","-447","291","-896","555","3743212","-12203305","2891","28973","109","10180","2088"
"65347.900","96839","28755","10592","197","-409","235","-816","547","3743192","-12203188","3087","29020","141","10166","2047"
"65348.900","96568","28794","10639","130","-303","174","-789","534","3743172","-12203070","3305","29083","99","10241","2022"
