"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"69877.200","99985","28845","11545","340","-297","276","-700","545","3743227","-12205571","183","28846","4870","940","2389"
"69878.200","99603","28812","11445","252","-384","538","-520","549","3743332","-12205577","403","28845","5541","1802","2495"
"69879.200","99141","28782","11174","240","-300","160","-658","545","3743434","-12205570","696","28853","6027","2830","2591"
"69880.200","98728","28752","10876","156","-192","1014","-493","517","3743535","-12205542","1072","28857","6171","3658","2602"
"69881.200","98516","28746","10708","41","-109","697","-570","517","3743619","-12205484","1540","28869","6150","4349","2461"
"69882.200","98256","28779","10510","50","39","42","-601","473","3743686","-12205409","2010","28924","6106","4760","2263"
"69883.200","97823","28763","10343","116","94","209","-703","501","3743749","-12205319","2398","28945","5949","5336","2116"
"69884.200","97484","28745","10258","125","134","154","-743","507","3743807","-12205229","2698","28955","5832","5932","1955"
"69885.200","97161","28734","10226","108","160","-35","-807","510","3743861","-12205138","2941","28972","5643","6497","1850"
"69886.200","96886","28729","10217","79","209","-212","-951","517","3743902","-12205014","3426","28990","5596","7053","1735"
"69887.200","96662","28727","10240","42","247","-287","-604","520","3743938","-12204895","3751","29007","5534","7619","1599"
"69888.200","96429","28710","10258","39","265","-104","-630","523","3743969","-12204783","3964","29010","5458","8213","1492"
"69889.200","96226","28695","10270","70","248","8","-574","523","3743992","-12204669","4137","29013","5407","8778","1390"
"69890.200","96058","28700","10301","91","279","-131","-829","529","3744006","-12204554","4297","29032","5281","9356","1336"
"69891.200","95922","28693","10336","117","327","-87","-584","535","3744011","-12204435","4456","29036","4954","9910","1286"
"69892.200","95799","28691","10399","131","301","-133","-968","534","3744006","-12204315","4594","29045","4807","10411","1245"
"69893.250","95672","28680","10495","108","263","-78","-944","529","3743996","-12204200","4712","29044","4743","10937","1205"
"69894.250","95551","28656","10562","118","226","65","-666","521","3743977","-12204083","4831","29031","4664","11440","1158"
"69895.250","95440","28641","10639","108","157","-348","-816","509","3743950","-12203965","4944","29026","4510","11909","1153"
"69896.250","95373","28642","10733","121","199","28","-663","523","3743913","-12203857","5023","29033","3415","12251","1182"
"69897.250","95291","28644","10899","75","250","47","-598","516","3743867","-12203752","5103","29042","2326","12410","1256"
"69898.250","95172","28655","11082","28","344","-103","-548","538","3743818","-12203645","5212","29063","1062","12456","1350"
"69899.250","95022","28663","11198","-19","316","-277","-662","528","3743767","-12203540","5318","29084","100","12390","1413"
"69900.250","94836","28653","11223","-56","192","-125","-615","511","3743715","-12203437","5445","29091","26","12316","1580"
"69901.250","94683","28635","11379","-87","334","-304","-646","535","3743662","-12203333","5596","29085","267","12339","1504"
"69902.250","94489","28621","11436","-70","372","-344","-531","539","3743609","-12203228","5766","29089","264","12407","1528"
"69903.250","94295","28609","11461","-56","349","-277","-559","537","3743556","-12203122","5951","29093","250","12414","1509"
"69904.250","94081","28590","11461","-35","433","-175","-626","544","3743502","-12203017","6144","29093","209","12441","1465"
"69905.250","93881","28578","11397","12","491","-190","-721","552","3743448","-12202910","6336","29098","39","12457","1407"
"69906.250","93730","28577","11275","58","439","-289","-704","548","3743394","-12202806","6521","29111","-1893","12312","1477"
"69907.250","93487","28587","11102","143","311","-228","-585","536","3743342","-12202700","6698","29143","-5711","11658","1431"
"69908.250","93266","28580","11053","96","228","1077","-720","512","3743293","-12202592","6856","29155","-5217","10931","1150"
"69909.250","93140","28576","10987","139","242","1162","-774","525","3743252","-12202480","6977","29163","-5086","10505","1101"
"69910.250","93097","28557","11126","56","344","-79","-534","539","3743219","-12202362","7076","29146","-2734","10445","923"
"69911.250","93058","28554","11146","64","382","31","-738","536","3743192","-12202240","7156","29147","-264","10507","925"
"69912.250","92977","28561","11153","115","431","236","-537","546","3743168","-12202119","7224","29162","101","10680","932"
"69913.250","92907","28562","11122","179","386","153","-706","541","3743144","-12201995","7286","29169","143","10714","968"
"69914.250","92821","28559","11124","216","385","207","-590","543","3743120","-12201873","7352","29173","190","10730","1003"
"69915.250","92760","28543","11231","130","355","-52","-629","538","3743094","-12201750","7421","29163","796","10789","975"
"69916.250","92686","28557","11270","139","412","-122","-708","547","3743068","-12201628","7490","29184","1448","10947","963"
"69917.250","92592","28577","11244","201","418","-92","-591","540","3743040","-12201508","7558","29213","1861","11225","987"
"69918.250","92504","28568","11286","168","381","-78","-655","541","3743010","-12201384","7627","29211","1899","11420","1025"
"69919.250","92429","28568","11332","169","452","171","-586","550","3742976","-12201265","7701","29218","1615","11548","1016"
"69920.250","92337","28564","11298","225","444","234","-655","551","3742939","-12201145","7780","29222","1181","11671","1040"
