"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"74260.750","99942","29677","11211","293","-214","474","-505","536","3743105","-12205481","26","29682","5956","1973","1301"
"74261.750","99891","29662","11179","318","-213","407","-592","537","3743210","-12205492","55","29672","6092","2907","1301"
"74262.750","100213","29675","11351","254","-353","973","-850","547","3743309","-12205472","53","29657","4439","3038","1045"
"74263.750","100012","29793","11369","210","-236","476","-653","528","3743400","-12205419","60","29792","-16","3029","1368"
"74264.750","99729","29839","11366","385","-278","-175","-753","550","3743488","-12205347","241","29863","6","2776","1782"
"74265.750","99571","29858","11481","208","-341","-46","-723","532","3743573","-12205261","537","29895","119","2841","1776"
"74266.750","99332","29855","11498","75","-303","-112","-754","529","3743657","-12205177","864","29912","238","2903","1787"
"74267.750","99062","29868","11498","-23","-307","-168","-619","529","3743741","-12205095","1209","29949","213","2938","1678"
"74268.750","98800","29872","11407","14","-272","-108","-759","524","3743827","-12205024","1504","29975","384","3017","1667"
"74269.750","98565","29891","11328","124","-289","-2","-777","528","3743913","-12204959","1763","30015","541","3018","1620"
"74270.750","98336","29934","11270","128","-269","-4","-726","527","3743998","-12204895","2002","30077","509","3051","1557"
"74271.750","98140","29952","11222","117","-247","96","-803","523","3744082","-12204833","2230","30113","406","3116","1449"
"74272.750","97969","29971","11150","181","-217","152","-843","524","3744166","-12204767","2447","30147","411","3155","1446"
"74273.750","97804","29977","11110","194","-204","220","-890","524","3744249","-12204699","2647","30168","409","3179","1357"
"74274.750","97662","29991","11042","221","-156","320","-730","520","3744332","-12204634","2827","30194","416","3246","1310"
"74275.750","97497","30002","11018","262","-154","361","-701","529","3744415","-12204565","2986","30220","348","3277","1298"
"74276.800","97348","30003","11013","280","-158","288","-898","529","3744496","-12204496","3128","30234","413","3295","1252"
"74277.800","97220","30039","10987","273","-109","294","-753","524","3744579","-12204428","3257","30282","170","3349","1208"
"74278.800","97090","30053","10963","268","-56","296","-931","523","3744660","-12204357","3377","30307","110","3379","1191"
"74279.800","96959","30055","10945","268","-12","384","-701","522","3744741","-12204285","3491","30321","60","3409","1180"
"74280.800","96838","30052","10930","289","-5","349","-887","523","3744822","-12204213","3601","30329","190","3438","1114"
"74281.800","96715","30050","10891","297","32","325","-734","527","3744904","-12204142","3714","30338","145","3468","1155"
"74282.800","96599","30063","10850","317","69","198","-961","529","3744985","-12204070","3821","30362","199","3495","1139"
"74283.800","96483","30084","10836","312","87","274","-1143","528","3745066","-12203996","3922","30394","94","3525","1144"
"74284.800","96375","30097","10852","311","73","205","-907","528","3745146","-12203923","4019","30416","87","3550","1118"
"74285.800","96271","30088","10850","335","67","274","-886","532","3745226","-12203849","4112","30416","51","3558","1055"
"74286.800","96175","30087","10867","333","66","387","-856","532","3745307","-12203774","4202","30424","76","3578","1033"
"74287.800","96089","30096","10905","325","49","310","-935","530","3745386","-12203699","4287","30441","80","3597","998"
"74288.800","96009","30087","10935","310","51","259","-823","527","3745466","-12203624","4368","30440","101","3634","966"
"74289.800","95932","30078","10964","311","55","198","-776","528","3745546","-12203547","4443","30437","118","3652","951"
"74290.800","95860","30070","10988","323","54","324","-852","529","3745627","-12203472","4511","30435","130","3668","930"
"74291.800","95796","30076","11054","309","25","258","-733","526","3745706","-12203394","4563","30447","72","3693","893"
"74292.800","95733","30081","11086","310","31","232","-758","526","3745785","-12203315","4618","30458","128","3719","884"
"74293.800","95680","30082","11133","312","19","233","-748","526","3745866","-12203237","4671","30464","-32","3727","856"
"74294.800","95622","30080","11184","301","17","209","-871","526","3745946","-12203157","4722","30467","-87","3724","848"
"74295.800","95567","30078","11217","294","6","242","-1031","524","3746026","-12203078","4771","30471","-38","3728","838"
"74296.800","95509","30079","11222","290","22","107","-957","524","3746106","-12202998","4818","30476","-36","3750","886"
"74297.800","95460","30089","11230","297","22","92","-910","525","3746186","-12202917","4863","30491","-427","3727","888"
"74298.800","95404","30092","11259","267","25","-30","-933","523","3746267","-12202835","4914","30500","-1041","3647","886"
"74299.800","95342","30096","11290","246","13","-134","-738","521","3746348","-12202758","4969","30509","-1030","3531","904"
"74300.800","95281","30096","11288","210","39","-91","-836","508","3746430","-12202678","5024","30515","-889","3480","913"
"74301.800","95220","30093","11303","173","37","-122","-1030","503","3746512","-12202600","5080","30517","-821","3464","907"
"74302.800","95158","30088","11303","166","37","-105","-753","503","3746595","-12202523","5136","30518","-596","3433","904"
"74303.800","95098","30083","11306","158","30","-62","-680","498","3746678","-12202447","5193","30518","-358","3423","886"
"74304.800","95036","30082","11300","144","45","40","-1214","493","3746762","-12202373","5250","30522","-215","3446","893"
"74305.800","94981","30077","11320","127","29","126","-1106","490","3746846","-12202298","5305","30522","-208","3441","865"
"74306.800","94924","30072","11323","120","31","67","-737","483","3746930","-12202224","5359","30523","-294","3440","877"
"74307.800","94866","30073","11338","109","20","141","-684","482","3747014","-12202150","5413","30529","-22","3407","856"
"74308.800","94822","30067","11390","72","-18","244","-897","459","3747098","-12202077","5466","30528","-8","3448","811"
"74309.800","94766","30068","11391","48","11","147","-585","442","3747183","-12202003","5518","30534","-36","3466","834"
"74310.800","94708","30086","11411","10","-4","16","873","417","3747267","-12201929","5570","30557","65","3484","881"
"74311.800","94642","30109","11402","-20","-11","28","734","393","3747352","-12201855","5619","30586","24","3518","938"
"74312.800","94574","30108","11398","-68","-18","44","-872","468","3747435","-12201783","5673","30591","94","3549","972"
"74313.800","94519","30183","11434","-129","-69","88","-833","494","3747519","-12201707","5728","30673","30","3576","951"
"74314.800","94445","30236","11445","-156","-110","154","-775","505","3747601","-12201633","5785","30734","40","3587","958"
"74315.800","94376","30240","11441","-173","-145","183","-1131","511","3747684","-12201559","5845","30745","38","3598","933"
"74316.800","94306","30256","11423","-191","-154","134","-875","515","3747766","-12201484","5909","30767","-110","3603","918"
"74317.800","94238","30260","11399","-215","-148","42","-915","519","3747848","-12201410","5976","30777","-216","3588","921"
"74318.800","94172","30274","11384","-231","-159","80","-966","521","3747929","-12201338","6043","30798","-86","3579","884"
"74319.800","94115","30273","11383","-260","-172","43","-758","524","3748011","-12201265","6105","30802","-95","3590","854"
"74320.800","94063","30277","11369","-255","-183","-119","-882","526","3748092","-12201192","6168","30811","-133","3581","819"
"74321.800","94017","30278","11349","-247","-186","-33","-854","525","3748173","-12201119","6230","30817","-147","3571","784"
"74322.800","93980","30281","11333","-247","-177","-96","-779","525","3748254","-12201045","6287","30823","-36","3579","750"
"74323.800","93949","30284","11315","-242","-165","-125","-978","523","3748335","-12200975","6338","30828","-94","3574","736"
"74324.800","93922","30283","11295","-226","-154","-78","-797","520","3748417","-12200902","6382","30831","-113","3559","729"
"74325.800","93896","30285","11267","-198","-140","-91","-921","515","3748497","-12200830","6418","30835","8","3566","741"
"74326.800","93877","30284","11271","-206","-144","-89","-799","518","3748578","-12200758","6445","30836","71","3577","745"
"74327.800","93856","30283","11257","-205","-127","-277","-1002","515","3748659","-12200685","6466","30837","17","3605","728"
"74328.800","93837","30283","11246","-197","-118","-216","-768","511","3748740","-12200611","6482","30838","59","3596","717"
"74329.800","93824","30281","11256","-200","-124","-135","-887","512","3748821","-12200539","6494","30838","-6","3616","699"
"74330.800","93808","30281","11257","-188","-125","-105","-859","513","3748901","-12200466","6503","30839","21","3608","683"
"74331.800","93800","30286","11295","-186","-162","-44","-926","516","3748982","-12200392","6508","30845","-72","3597","664"
"74332.800","93790","30297","11301","-162","-173","22","-907","516","3749062","-12200320","6511","30857","9","3584","645"
"74333.800","93785","30303","11281","-130","-154","95","-904","506","3749143","-12200244","6513","30864","28","3589","635"
"74334.800","93773","30299","11300","-152","-144","81","-907","509","3749223","-12200173","6511","30861","-62","3593","653"
"74335.800","93772","30299","11330","-140","-172","-8","-961","512","3749304","-12200099","6508","30861","-97","3585","640"
"74336.800","93767","30298","11349","-137","-181","51","-743","511","3749386","-12200024","6503","30860","-93","3578","633"
"74337.800","93765","30300","11362","-148","-171","188","-731","511","3749466","-12199950","6497","30863","-50","3583","630"
"74338.800","93758","30306","11363","-135","-162","196","-763","508","3749547","-12199877","6495","30869","16","3591","640"
"74339.800","93759","30306","11375","-129","-166","183","-822","509","3749628","-12199803","6495","30869","-35","3590","645"
"74340.800","93741","30317","11359","-107","-146","84","-863","503","3749709","-12199729","6497","30882","-45","3588","677"
"74341.800","93703","30317","11328","-69","-142","121","-809","494","3749791","-12199654","6501","30886","-33","3578","830"
"74342.800","93699","30303","11359","-151","-135","169","-945","506","3749872","-12199578","6506","30872","40","3607","784"
"74343.800","93659","30301","11346","-145","-138","61","-847","507","3749953","-12199504","6514","30874","9","3616","835"
"74344.800","93604","30311","11300","-79","-150","-60","-955","497","3750034","-12199430","6526","30889","81","3626","930"
"74345.800","93559","30314","11287","-104","-146","-62","-735","500","3750115","-12199356","6545","30896","11","3632","948"
"74346.800","93513","30309","11280","-121","-156","-26","-952","505","3750195","-12199280","6573","30895","-17","3618","936"
"74347.800","93451","30306","11251","-111","-160","16","-1011","506","3750276","-12199206","6612","30898","-25","3622","936"
"74348.800","93392","30306","11230","-112","-162","51","-1141","506","3750354","-12199131","6661","30904","-72","3626","929"
"74349.800","93335","30299","11209","-78","-189","-8","-905","506","3750434","-12199056","6719","30902","-111","3608","910"
"74350.800","93275","30291","11186","-83","-180","-14","-730","505","3750514","-12198981","6783","30900","-131","3609","898"
"74351.800","93222","30292","11168","-75","-185","-27","-776","507","3750594","-12198909","6850","30906","-66","3603","875"
"74352.800","93175","30295","11145","-60","-184","-14","-846","505","3750673","-12198835","6914","30914","-10","3609","852"
"74353.800","93131","30293","11126","-61","-170","2","-917","502","3750753","-12198761","6969","30915","-168","3605","835"
"74354.800","93089","30293","11106","-70","-144","59","-744","496","3750832","-12198688","7023","30919","-101","3586","826"
"74355.800","93058","30291","11089","-45","-146","3","-733","495","3750911","-12198614","7075","30920","-141","3592","806"
"74356.800","93025","30288","11079","-67","-116","-45","-676","487","3750990","-12198541","7125","30920","-229","3581","797"
"74357.800","92996","30289","11062","-63","-97","-80","-765","483","3751070","-12198466","7172","30924","-251","3558","790"
"74358.800","92971","30288","11053","-61","-82","-123","-740","476","3751150","-12198394","7214","30925","-268","3551","776"
