"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72624.100","99623","29511","9776","133","-185","221","-735","519","3742908","-12205662","43","29543","2972","35478","2732"
"72625.100","99305","29529","9614","124","-211","630","-735","520","3742995","-12205679","218","29588","4052","102","2817"
"72626.100","98964","29494","9358","150","-147","800","-623","512","3743078","-12205690","486","29582","4877","892","2772"
"72627.100","98661","29496","9138","147","-115","977","-662","509","3743155","-12205690","887","29610","5332","1605","2644"
"72628.100","98360","29491","8988","162","-133","979","-691","512","3743232","-12205678","1260","29631","5660","2254","2499"
"72629.100","98048","29470","8854","211","-161","1072","-715","522","3743307","-12205654","1578","29636","5859","2910","2321"
"72630.100","97751","29444","8722","234","-162","1361","-753","522","3743379","-12205622","1842","29636","5982","3604","2137"
"72631.100","97509","29430","8607","291","-157","1236","-743","532","3743446","-12205578","2066","29643","6070","4281","1922"
"72632.100","97317","29420","8522","302","-123","1338","-680","529","3743509","-12205528","2252","29649","6108","4950","1722"
"72633.100","97114","29423","8485","305","-100","1171","-642","531","3743565","-12205462","2401","29670","5913","5658","1525"
"72634.100","96981","29439","8530","248","-78","1042","-704","521","3743617","-12205389","2503","29698","5687","6327","1363"
"72635.100","96871","29446","8574","242","-67","973","-1051","519","3743660","-12205309","2571","29715","5423","6955","1221"
"72636.100","96776","29440","8626","268","-78","627","-885","524","3743697","-12205224","2618","29717","5280","7586","1117"
"72637.100","96731","29438","8699","274","-64","689","-753","526","3743728","-12205132","2651","29719","4824","8178","1048"
"72638.100","96702","29429","8795","287","-67","527","-990","524","3743750","-12205034","2672","29712","4291","8682","1035"
"72639.100","96674","29430","8903","293","-77","459","-670","528","3743765","-12204930","2709","29716","3805","9115","1108"
"72640.150","96678","29434","9029","280","-86","405","-669","528","3743773","-12204825","2743","29719","3212","9483","1180"
"72641.150","96652","29440","9138","273","-65","456","-835","525","3743773","-12204718","2790","29728","2574","9762","1291"
"72642.150","96627","29442","9233","271","-46","454","-722","524","3743770","-12204608","2855","29732","1830","9923","1423"
"72643.150","96540","29450","9304","272","-59","247","-806","524","3743762","-12204499","2938","29748","1053","9992","1599"
"72644.150","96486","29464","9401","235","-3","187","-734","516","3743750","-12204389","3042","29766","560","9973","1694"
"72645.150","96430","29464","9482","198","5","115","-782","510","3743736","-12204280","3160","29772","398","9965","1680"
"72646.150","96300","29464","9517","195","-13","68","-935","508","3743720","-12204171","3302","29783","385","10007","1748"
"72647.150","96169","29470","9545","192","-25","89","-820","509","3743705","-12204062","3464","29800","333","10058","1769"
"72648.150","96015","29471","9563","202","-6","24","-869","511","3743688","-12203952","3640","29815","306","10096","1804"
"72649.150","95857","29467","9557","225","16","-39","-929","515","3743672","-12203839","3886","29825","296","10141","1839"
"72650.150","95691","29457","9556","240","25","-87","-782","517","3743654","-12203725","4130","29830","303","10210","1859"
"72651.150","95521","29445","9546","255","28","-37","-818","521","3743636","-12203614","4374","29833","349","10245","1871"
"72652.150","95348","29436","9546","255","16","-28","-798","519","3743617","-12203503","4573","29839","288","10285","1872"
"72653.150","95177","29429","9547","261","13","-152","-759","519","3743599","-12203395","4755","29847","247","10315","1870"
"72654.150","95002","29420","9572","234","3","-49","-900","517","3743579","-12203286","4933","29854","329","10343","1862"
"72655.150","94835","29427","9604","203","-15","-163","-768","510","3743559","-12203179","5106","29876","380","10386","1840"
"72656.150","94651","29476","9684","136","46","-58","-925","493","3743539","-12203073","5278","29943","272","10423","1847"
"72657.150","94511","29455","9807","40","127","-171","-780","495","3743518","-12202964","5450","29934","271","10491","1713"
"72658.150","94334","29501","9869","-1","156","78","-990","500","3743496","-12202858","5618","29996","262","10534","1712"
"72659.150","94166","29538","9920","-26","187","125","-908","505","3743475","-12202752","5783","30050","167","10573","1686"
"72660.150","93997","29563","9933","-18","172","-94","-805","500","3743453","-12202645","5943","30091","84","10596","1679"
"72661.150","93835","29570","9971","-32","189","-114","-960","507","3743430","-12202539","6096","30112","110","10590","1656"
"72662.150","93678","29565","9995","-31","200","-232","-951","509","3743407","-12202433","6246","30122","78","10625","1643"
"72663.150","93515","29584","10060","-65","233","-136","-1045","517","3743384","-12202324","6395","30156","68","10648","1624"
"72664.150","93365","29590","10113","-97","224","-31","-904","515","3743360","-12202217","6542","30177","215","10674","1586"
"72665.150","93213","29592","10128","-82","224","-43","-855","517","3743336","-12202109","6685","30192","395","10713","1564"
"72666.150","93067","29593","10143","-68","214","-73","-896","512","3743312","-12202002","6826","30207","410","10780","1547"
"72667.150","92925","29593","10171","-57","218","-123","-881","512","3743287","-12201894","6962","30220","139","10800","1525"
"72668.150","92780","29589","10238","-80","241","-144","-847","519","3743261","-12201786","7097","30230","133","10801","1504"
"72669.150","92642","29581","10302","-98","269","-203","-885","522","3743235","-12201678","7231","30234","59","10822","1491"
"72670.150","92506","29574","10341","-90","279","-326","-840","524","3743209","-12201569","7362","30240","36","10853","1481"
"72671.150","92370","29571","10383","-86","299","-258","-962","526","3743182","-12201459","7489","30249","-21","10850","1471"
"72672.150","92236","29571","10446","-95","341","-241","-767","531","3743155","-12201350","7615","30262","-114","10866","1463"
"72673.150","92097","29574","10481","-78","373","-123","-989","536","3743128","-12201240","7741","30277","-73","10881","1455"
"72674.150","91962","29577","10552","-96","415","-15","-830","540","3743100","-12201130","7868","30293","49","10915","1447"
"72675.150","91827","29575","10603","-101","427","-31","-799","541","3743073","-12201020","7996","30305","154","10961","1451"
"72676.150","91693","29575","10650","-106","441","63","-805","543","3743045","-12200909","8124","30317","164","10990","1455"
"72677.150","91555","29571","10701","-115","456","30","-813","543","3743017","-12200798","8255","30326","114","11015","1465"
"72678.150","91411","29569","10734","-111","469","73","-872","546","3742989","-12200685","8387","30338","99","11032","1473"
"72679.150","91263","29570","10765","-99","504","138","-707","547","3742960","-12200574","8522","30352","41","11054","1488"
"72680.150","91110","29563","10778","-81","499","48","-799","548","3742931","-12200463","8660","30360","-16","11079","1498"
"72681.150","90958","29558","10794","-61","515","-60","-904","549","3742901","-12200350","8801","30369","146","11081","1500"
"72682.150","90804","29561","10820","-44","567","-158","-948","552","3742872","-12200238","8945","30387","232","11127","1512"
"72683.150","90647","29549","10842","-38","575","-198","-938","552","3742841","-12200125","9092","30389","145","11170","1526"
"72684.150","90498","29549","10878","-49","585","-126","-928","554","3742810","-12200013","9243","30404","93","11166","1498"
"72685.150","90344","29548","10904","-49","594","-71","-854","554","3742780","-12199900","9394","30417","43","11173","1497"
"72686.150","90193","29537","10923","-40","601","-23","-829","554","3742749","-12199787","9543","30421","42","11183","1490"
"72687.150","90041","29532","10946","-19","650","-100","-824","558","3742717","-12199675","9693","30430","-81","11186","1485"
"72688.150","89889","29522","10976","-16","671","-126","-885","559","3742687","-12199560","9842","30434","-173","11210","1485"
"72689.150","89738","29532","11012","-18","696","-125","-860","561","3742655","-12199449","9992","30460","-349","11171","1488"
"72690.150","89581","29553","11032","4","740","-249","-789","563","3742624","-12199333","10142","30497","-457","11144","1483"
"72691.150","89426","29558","11035","43","786","-337","-845","565","3742593","-12199219","10291","30517","-438","11139","1487"
"72692.150","89271","29565","11090","26","838","-268","-915","568","3742563","-12199105","10441","30539","-466","11132","1489"
"72693.150","89126","29554","11138","3","857","-177","-964","569","3742534","-12198989","10591","30542","-475","11101","1472"
"72694.150","88973","29538","11186","-26","864","-95","-865","570","3742504","-12198873","10741","30541","-408","11064","1466"
"72695.150","88816","29532","11221","-39","871","-75","-975","570","3742476","-12198757","10891","30550","-281","11048","1462"
"72696.150","88664","29550","11269","-47","927","-251","-832","572","3742448","-12198640","11042","30584","-267","11047","1466"
"72697.150","88512","29559","11311","-45","997","-297","-935","575","3742420","-12198522","11195","30607","-315","11068","1464"
"72698.150","88354","29562","11354","-52","1048","-271","-925","577","3742392","-12198405","11347","30626","-321","11062","1462"
"72699.150","88194","29561","11376","-57","1054","-186","-893","578","3742365","-12198288","11501","30641","-274","11049","1465"
"72700.150","88038","29561","11415","-81","1061","-77","-1014","578","3742338","-12198168","11656","30657","-274","11030","1467"
"72701.150","87884","29561","11469","-119","1073","-113","-953","578","3742312","-12198051","11812","30672","-386","10996","1464"
"72702.150","87723","29548","11484","-126","1059","-172","-832","578","3742285","-12197930","11970","30674","-461","10945","1476"
"72703.150","87558","29540","11492","-124","1056","-141","-931","577","3742260","-12197812","12130","30683","-311","10907","1475"
"72704.150","87398","29534","11496","-120","1055","-157","-856","577","3742234","-12197692","12290","30692","-265","10908","1490"
