"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"64815.650","99602","28624","11455","1105","-34","-487","-907","588","3743112","-12205484","-97","28657","6441","2328","1390"
"64816.650","99368","28605","11382","1178","-73","-931","-654","592","3743221","-12205468","21","28657","6742","3399","1491"
"64817.650","99055","28573","11295","1184","-106","-521","-602","593","3743329","-12205417","175","28651","6843","4564","1424"
"64818.650","98717","28551","11147","1194","-74","187","-555","589","3743416","-12205333","363","28657","7013","5776","1427"
"64819.650","98491","28528","11035","1210","-92","1237","-673","591","3743481","-12205210","685","28652","6863","6926","1347"
"64820.650","98154","28512","11079","1024","-31","1420","-494","586","3743543","-12205080","878","28664","6879","8206","1353"
"64821.650","97773","28494","10825","1231","-155","630","-472","589","3743600","-12204953","951","28678","6578","9320","1382"
"64822.650","98279","28500","10954","1061","-196","-557","-474","587","3743639","-12204812","1137","28642","6517","10147","1500"
"64823.650","98634","28494","11175","817","-298","1566","-435","581","3743666","-12204657","1338","28606","3709","10119","1287"
"64824.650","98362","28485","11295","828","-235","1366","-574","572","3743672","-12204504","1636","28620","0","10060","1517"
"64825.650","98136","28450","11348","710","-406","1165","-515","577","3743652","-12204355","2093","28603","511","9817","1665"
"64826.650","97932","28437","11110","860","-129","1495","-543","581","3743610","-12204213","2534","28607","280","9961","1684"
"64827.650","97690","28417","11066","807","-199","1068","-663","578","3743561","-12204077","2839","28607","256","10049","1660"
"64828.650","97475","28395","10962","797","-156","1287","-715","575","3743527","-12203945","3077","28603","264","9941","1556"
"64829.650","97265","28380","10874","789","-181","1492","-575","574","3743486","-12203814","3232","28606","136","10037","1503"
"64830.650","97080","28359","10942","630","-265","923","-527","566","3743454","-12203685","3390","28600","0","9952","1420"
"64831.700","96895","28340","10741","775","-213","252","-607","573","3743425","-12203556","3464","28597","-2","9931","1387"
"64832.700","96744","28342","10460","1006","-168","42","-583","579","3743405","-12203430","3621","28611","273","10041","1360"
