"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72982.000","99297","29785","9383","323","-162","871","-638","534","3742925","-12205615","-86","29845","5671","2615","1970"
"72983.000","99071","29800","9182","339","-127","974","-800","535","3743011","-12205595","-15","29879","5939","3634","2037"
"72984.000","99049","29819","8983","362","-90","1156","-742","536","3743098","-12205559","49","29901","5782","4493","2010"
"72985.000","98993","29812","8832","419","-112","1726","-706","543","3743188","-12205500","98","29899","6155","5343","1936"
"72986.000","98786","29816","8672","457","-99","1533","-1106","549","3743260","-12205428","134","29920","6314","6333","1817"
"72987.000","98796","29825","8591","462","-113","1694","-602","548","3743309","-12205343","174","29929","6349","7122","1587"
"72988.000","98874","29827","8571","422","-90","1500","-627","545","3743345","-12205253","206","29924","5656","7810","1429"
"72989.000","98991","29838","8655","340","-8","1142","-695","529","3743373","-12205159","278","29925","3859","8112","1333"
"72990.000","98836","29839","8718","326","63","586","-707","527","3743381","-12205047","567","29939","2919","8385","1579"
"72991.000","98745","29843","8794","290","49","508","-747","527","3743390","-12204939","795","29951","2604","8563","1628"
"72992.000","98684","29834","8863","266","69","449","-782","523","3743397","-12204830","1000","29947","2365","8850","1631"
"72993.000","98573","29830","8918","257","75","396","-904","521","3743399","-12204722","1225","29953","2390","9129","1639"
"72994.000","98472","29827","8948","271","103","419","-890","526","3743395","-12204609","1519","29959","2233","9424","1668"
"72995.000","98395","29817","8991","274","74","393","-852","522","3743391","-12204500","1744","29956","1870","9621","1608"
"72996.000","98299","29813","9055","264","111","411","-935","525","3743385","-12204395","1932","29959","1778","9763","1621"
"72997.000","98173","29810","9100","267","132","450","-886","525","3743378","-12204289","2090","29968","1596","9942","1624"
"72998.050","98084","29802","9151","269","109","407","-795","529","3743368","-12204184","2240","29967","1355","10127","1593"
"72999.050","97986","29795","9196","275","120","396","-867","527","3743355","-12204083","2371","29969","1212","10222","1566"
"73000.050","97870","29787","9234","292","115","257","-833","529","3743340","-12203978","2490","29970","872","10318","1590"
"73001.050","97753","29783","9264","307","78","217","-891","531","3743325","-12203872","2608","29977","619","10372","1591"
"73002.050","97628","29778","9304","316","58","111","-666","531","3743308","-12203767","2725","29983","420","10376","1601"
"73003.050","97497","29785","9346","312","30","107","-681","529","3743290","-12203659","2843","30002","276","10395","1627"
"73004.050","97407","29784","9391","304","-18","25","-670","528","3743270","-12203556","2963","30009","223","10407","1576"
"73005.050","97292","29781","9429","310","-46","-117","-810","530","3743251","-12203450","3082","30016","211","10400","1564"
"73006.050","97194","29777","9479","310","-63","-123","-726","530","3743231","-12203344","3200","30020","163","10424","1491"
"73007.050","97088","29774","9519","330","-86","-50","-860","531","3743209","-12203237","3315","30026","184","10444","1407"
"73008.050","96959","29774","9545","366","-127","-17","-842","537","3743188","-12203130","3427","30038","150","10456","1423"
"73009.050","96833","29763","9611","368","-136","-17","-775","538","3743165","-12203020","3532","30037","165","10484","1424"
"73010.050","96710","29756","9665","375","-147","-84","-789","540","3743142","-12202912","3631","30041","40","10490","1494"
"73011.050","96619","29747","9755","345","-146","-173","-752","535","3743120","-12202803","3732","30041","51","10501","1463"
"73012.050","96491","29732","9844","318","-96","203","-907","532","3743095","-12202693","3834","30037","82","10529","1493"
"73013.050","96400","29735","9881","339","-111","-145","-813","536","3743071","-12202584","3940","30048","-67","10569","1465"
"73014.050","96271","29739","9901","360","-180","-213","-776","539","3743047","-12202472","4047","30064","-7","10548","1477"
"73015.050","96153","29730","9949","363","-179","8","-797","539","3743022","-12202361","4157","30065","-78","10514","1431"
"73016.050","96046","29724","10013","359","-188","-170","-928","539","3742997","-12202248","4268","30068","-52","10544","1405"
"73017.050","95921","29714","10062","369","-206","-126","-827","542","3742971","-12202135","4378","30069","-191","10534","1395"
"73018.050","95817","29706","10126","366","-221","-129","-797","542","3742945","-12202023","4485","30070","-56","10526","1340"
"73019.050","95700","29702","10188","365","-266","-210","-659","546","3742919","-12201908","4590","30077","-211","10509","1327"
"73020.050","95590","29694","10255","372","-264","-104","-688","545","3742894","-12201794","4691","30079","23","10476","1284"
"73021.050","95483","29687","10330","367","-272","-77","-720","544","3742867","-12201678","4789","30082","-48","10474","1296"
"73022.050","95372","29679","10393","374","-282","-125","-729","545","3742840","-12201562","4885","30083","-159","10452","1320"
"73023.050","95256","29669","10426","406","-286","-164","-674","548","3742814","-12201445","4983","30084","-289","10426","1369"
"73024.050","95144","29660","10494","395","-295","-131","-905","548","3742787","-12201325","5083","30085","-225","10406","1391"
"73025.050","95018","29649","10563","375","-301","-128","-643","547","3742761","-12201207","5186","30085","-172","10388","1414"
"73026.050","94880","29641","10595","382","-317","3","-861","549","3742734","-12201088","5294","30090","-82","10390","1478"
"73027.050","94735","29628","10640","372","-326","-200","-723","547","3742708","-12200969","5414","30090","-171","10383","1533"
"73028.050","94556","29614","10640","388","-346","-100","-838","550","3742682","-12200849","5546","30091","-64","10357","1643"
