"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"67898.450","98076","28948","11363","6","22","-1661","-467","459","3743458","-12205738","1341","29109","1087","34069","4219"
"67899.450","97353","28960","10900","73","218","-1865","-506","523","3743537","-12205785","2067","29183","7376","35170","4215"
"67900.450","96316","28997","10442","-234","189","-1000","-520","524","3743625","-12205825","2831","29309","8715","813","3704"
"67901.450","95644","29030","10065","-362","198","-218","-753","543","3743704","-12205838","3628","29402","9082","2008","3219"
"67902.450","95090","29126","9707","-400","295","-194","-632","550","3743770","-12205810","4441","29548","9316","3073","2799"
"67903.450","94574","29159","9445","-369","305","142","-674","548","3743836","-12205754","5087","29627","9306","4129","2301"
"67904.450","94173","29148","9332","-387","287","-289","-761","548","3743903","-12205697","5542","29653","8903","5130","1805"
"67905.450","93839","29166","9283","-424","276","-411","-791","550","3743962","-12205632","5925","29701","8029","6207","1503"
"67906.450","93669","29193","9298","-436","264","-707","-1028","548","3744015","-12205550","6166","29744","7898","7090","1279"
"67907.450","93525","29217","9312","-333","55","178","-759","524","3744056","-12205460","6259","29782","7455","8025","997"
"67908.450","93476","29237","9396","-328","-17","460","-720","531","3744082","-12205364","6148","29806","7364","8961","729"
"67909.450","93506","29247","9537","-377","60","485","-856","538","3744097","-12205264","6123","29814","7119","9785","434"
"67910.450","93521","29269","9743","-404","67","450","-741","539","3744098","-12205159","6078","29834","6756","10618","216"
"67911.450","93527","29250","9952","-408","134","166","-773","542","3744088","-12205053","6024","29814","6194","11494","142"
"67912.450","93544","29209","10155","-360","204","-46","-700","542","3744060","-12204949","5953","29772","5674","12337","191"
"67913.450","93583","29195","10435","-392","269","-126","-689","548","3744019","-12204849","5871","29753","5485","13103","275"
"67914.500","93673","29201","10677","-380","300","12","-776","547","3743968","-12204755","5782","29751","5254","13914","321"
"67915.500","93802","29188","10883","-367","321","-284","-658","548","3743904","-12204670","5705","29727","5262","14667","403"
"67916.500","93866","29180","11090","-365","330","-639","-957","549","3743832","-12204594","5643","29712","5076","15412","473"
"67917.500","93919","29177","11251","-372","340","-818","-593","550","3743750","-12204529","5596","29705","5068","16137","593"
"67918.500","94121","29182","11296","-377","314","-513","-800","552","3743660","-12204475","5552","29692","4978","16679","559"
"67919.500","94151","29180","11372","-399","307","-980","-725","548","3743567","-12204435","5543","29687","4773","17293","632"
"67920.500","94284","29171","11465","-368","314","-694","-508","546","3743469","-12204409","5535","29666","4664","17778","618"
"67921.500","94370","29177","11536","-260","324","454","-623","542","3743369","-12204395","5525","29664","4036","18132","548"
"67922.500","94409","29170","11638","-222","348","287","-806","542","3743268","-12204389","5505","29653","3345","18398","559"
"67923.500","94415","29161","11780","-174","398","285","-753","543","3743165","-12204395","5534","29643","2592","18609","526"
"67924.500","94422","29174","11833","-186","354","370","-936","539","3743062","-12204406","5571","29657","2227","18770","509"
"67925.500","94428","29206","11889","-164","305","296","-701","533","3742958","-12204422","5594","29688","1638","18892","494"
"67926.500","94437","29208","11969","-169","297","141","-853","534","3742854","-12204443","5601","29690","1263","18988","482"
"67927.500","94459","29195","12047","-170","305","-133","-674","532","3742749","-12204466","5602","29674","973","19050","436"
"67928.500","94498","29167","12122","-164","302","-253","-868","533","3742644","-12204490","5599","29643","725","19103","434"
"67929.500","94540","29194","12132","-175","239","-100","-687","524","3742539","-12204519","5588","29666","420","19136","406"
"67930.500","94605","29208","12165","-185","210","-92","-678","528","3742432","-12204547","5570","29674","447","19173","463"
"67931.500","94645","29223","12162","-158","156","-246","-927","514","3742326","-12204578","5551","29687","-260","19172","579"
"67932.500","94671","29238","12163","-167","114","-136","-767","506","3742220","-12204608","5543","29699","-574","19104","660"
"67933.500","94668","29251","12194","-152","104","-228","-718","504","3742112","-12204638","5545","29712","-815","19023","763"
"67934.500","94635","29239","12254","-157","145","-184","-812","510","3742005","-12204670","5559","29703","-591","18972","832"
"67935.500","94577","29222","12292","-170","180","-34","-685","520","3741900","-12204705","5553","29692","-592","18933","888"
"67936.500","94498","29232","12283","-160","171","-204","-878","516","3741793","-12204735","5589","29709","-642","18888","945"
"67937.500","94411","29245","12275","-153","177","-57","-822","514","3741686","-12204760","5640","29730","-659","18843","1012"
"67938.500","94300","29250","12263","-128","163","-86","-787","508","3741578","-12204785","5725","29745","-707","18803","1054"
