"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"68332.850","99636","28814","10371","-113","-45","217","-761","491","3743143","-12205490","611","28844","6241","4999","1984"
"68333.850","99492","28810","10277","-103","-89","542","-752","491","3743213","-12205418","869","28852","6380","5856","1918"
"68334.850","99301","28792","10157","-91","-65","685","-655","495","3743277","-12205339","1120","28850","6445","6739","1830"
"68335.850","99044","28785","10098","-88","-92","579","-618","489","3743332","-12205250","1350","28864","6453","7623","1739"
"68336.850","99104","28773","10085","-135","-77","855","-500","505","3743375","-12205153","1630","28847","6238","8289","1563"
"68337.850","99201","28765","10160","-181","27","477","-700","509","3743414","-12205055","1895","28831","3713","8469","1366"
"68338.850","98929","28755","10183","-115","59","-98","-895","487","3743440","-12204943","2131","28844","2866","8721","1566"
"68339.850","98769","28750","10216","-88","59","-173","-722","488","3743443","-12204830","2254","28852","2955","8949","1630"
"68340.850","98572","28735","10243","-68","70","-102","-894","487","3743433","-12204710","2388","28853","2955","9351","1635"
"68341.850","98442","28721","10257","-79","86","-238","-693","489","3743428","-12204592","2521","28850","3031","9633","1552"
"68342.850","98251","28710","10236","-36","81","102","-713","480","3743424","-12204472","2631","28855","3103","9986","1581"
"68343.850","98159","28695","10296","-54","135","265","-682","483","3743417","-12204358","2774","28848","2421","10233","1477"
"68344.850","98006","28682","10317","-1","158","-76","-630","499","3743405","-12204245","2920","28848","1064","10323","1452"
"68345.850","97859","28662","10361","-29","165","-111","-746","504","3743390","-12204132","3065","28840","936","10306","1404"
"68346.850","97734","28653","10330","-22","160","3","-696","496","3743372","-12204018","3200","28841","1067","10395","1328"
"68347.850","97612","28645","10300","12","143","-128","-784","492","3743353","-12203905","3327","28844","933","10499","1278"
"68348.900","97513","28647","10296","36","184","-25","-771","509","3743332","-12203791","3441","28854","418","10562","1215"
"68349.900","97415","28646","10301","74","236","80","-757","519","3743311","-12203680","3531","28861","-37","10576","1143"
"68350.900","97322","28639","10331","77","220","-26","-856","518","3743289","-12203568","3607","28862","68","10597","1113"
"68351.900","97242","28633","10347","100","215","157","-943","521","3743265","-12203453","3676","28863","45","10602","1055"
"68352.900","97171","28631","10381","115","227","260","-700","523","3743241","-12203340","3741","28867","66","10647","1036"
"68353.900","97104","28630","10404","152","248","85","-837","530","3743218","-12203228","3803","28871","-95","10671","1024"
"68354.900","97038","28625","10454","155","245","281","-596","530","3743192","-12203112","3863","28872","-89","10655","1003"
"68355.900","96986","28619","10525","150","294","295","-679","536","3743167","-12202999","3921","28870","-187","10621","977"
"68356.900","96929","28609","10550","169","235","259","-673","528","3743142","-12202884","3975","28866","-342","10637","952"
"68357.900","96879","28610","10628","154","238","96","-657","527","3743116","-12202767","4029","28870","-223","10573","930"
"68358.900","96821","28606","10711","127","239","-150","-905","524","3743091","-12202650","4078","28872","-417","10568","951"
"68359.900","96775","28602","10776","124","245","-213","-646","527","3743066","-12202534","4124","28871","-493","10531","934"
"68360.900","96721","28598","10832","125","249","122","-648","528","3743041","-12202415","4170","28872","-389","10495","905"
"68361.900","96677","28597","10913","110","257","-43","-511","524","3743017","-12202298","4211","28875","-133","10486","867"
"68362.900","96634","28594","10993","98","297","-36","-623","531","3742992","-12202177","4253","28875","-209","10515","878"
"68363.900","96590","28590","11031","144","336","-313","-672","541","3742968","-12202056","4294","28875","-308","10520","828"
"68364.900","96551","28593","11075","174","373","-240","-825","544","3742944","-12201937","4332","28881","-80","10540","818"
"68365.900","96517","28589","11203","94","295","-147","-671","533","3742919","-12201815","4367","28880","-248","10533","823"
"68366.900","96384","28589","11177","158","270","-186","-790","521","3742894","-12201690","4399","28892","-356","10444","1115"
"68367.900","96334","28585","11205","150","297","21","-694","534","3742870","-12201567","4434","28892","-529","10433","1119"
"68368.900","96267","28574","11239","143","340","-586","-673","545","3742846","-12201445","4477","28886","-398","10394","1177"
"68369.900","96151","28569","11173","224","359","-510","-606","540","3742824","-12201321","4534","28891","-449","10389","1212"
"68370.900","96056","28560","11247","160","375","-157","-748","540","3742801","-12201197","4598","28891","-272","10396","1161"
"68371.900","95935","28551","11222","188","362","-458","-618","546","3742779","-12201073","4668","28891","-336","10368","1201"
"68372.900","95819","28535","11281","112","272","-433","-681","525","3742758","-12200949","4752","28885","-280","10332","1178"
"68373.900","95710","28520","11352","61","345","-611","-666","540","3742736","-12200824","4849","28879","-307","10258","1104"
"68374.900","95603","28519","11309","113","310","-512","-635","532","3742714","-12200700","4956","28888","-328","10290","1057"
"68375.900","95505","28511","11332","136","411","-366","-619","542","3742693","-12200574","5070","28888","-343","10274","1009"
"68376.900","95420","28511","11283","208","361","-608","-620","539","3742671","-12200449","5162","28896","-306","10309","1005"
"68377.900","95346","28511","11338","181","352","-408","-615","539","3742650","-12200324","5251","28902","-283","10250","1000"
"68378.900","95272","28494","11470","82","376","-434","-551","544","3742629","-12200197","5334","28891","-443","10224","948"
"68379.900","95202","28476","11547","22","295","-175","-753","532","3742609","-12200070","5412","28878","-248","10171","963"
"68380.900","95132","28468","11600","-8","281","400","-640","524","3742589","-12199943","5489","28877","-160","10126","952"
"68381.900","95059","28465","11651","-6","356","-201","-612","534","3742570","-12199814","5561","28880","-181","10166","968"
"68382.900","94935","28457","11650","16","368","-471","-718","538","3742550","-12199686","5629","28883","-163","10187","1178"
"68383.900","94817","28447","11695","-38","391","108","-632","544","3742531","-12199558","5703","28883","-100","10190","1258"
"68384.900","94703","28435","11628","0","352","767","-755","536","3742512","-12199430","5782","28881","-81","10197","1261"
"68385.900","94552","28419","11553","89","480","359","-665","550","3742494","-12199303","5874","28877","-310","10177","1289"
"68386.900","94386","28417","11494","128","434","144","-691","545","3742475","-12199175","5984","28890","-257","10221","1330"
"68387.900","94237","28411","11487","121","403","-877","-506","541","3742457","-12199048","6110","28897","-1","10174","1337"
"68388.900","94070","28411","11364","225","395","-1206","-670","546","3742439","-12198921","6251","28912","-302","10167","1405"
"68389.900","93920","28401","11337","219","341","-984","-792","545","3742420","-12198794","6401","28915","-134","10151","1342"
"68390.900","93762","28401","11274","285","324","-741","-577","540","3742402","-12198667","6555","28929","14","10152","1329"
"68391.900","93609","28372","11415","216","303","123","-565","539","3742384","-12198541","6701","28912","-92","10144","1403"
"68392.900","93460","28374","11500","260","407","-448","-609","544","3742365","-12198413","6847","28927","-373","10149","1399"
"68393.900","93289","28368","11557","288","431","393","-466","552","3742347","-12198284","6995","28937","-313","10157","1382"
"68394.900","93119","28367","11648","280","346","61","-554","543","3742328","-12198156","7148","28950","75","10156","1350"
"68395.900","92948","28342","11690","310","318","857","-521","548","3742310","-12198025","7306","28940","448","10174","1369"
"68396.900","92786","28296","11939","136","243","484","-529","523","3742291","-12197893","7474","28908","653","10250","1372"
"68397.900","92597","28316","11919","250","308","582","-435","523","3742271","-12197761","7640","28945","522","10269","1421"
"68398.900","92392","28273","11909","312","185","642","-640","532","3742250","-12197628","7816","28920","518","10398","1467"
