R1: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
75099.77,99395,28898,9836,134,-119,1408,-676,509,3743019,-12205697,775,28949,7178,3541,1487
75100.77,99245,28920,9836,130,-164,1331,-824,513,3743111,-12205677,1059,28983,6911,4369,1328
75101.77,99064,28913,9855,127,-179,1200,-1193,518,3743190,-12205625,1298,28991,6495,5172,1231
75102.77,98956,28906,9888,140,-187,1175,-764,518,3743263,-12205558,1486,28993,6000,5905,1186
75103.77,98846,28897,9939,138,-179,1019,-807,523,3743329,-12205484,1627,28993,5580,6597,1187
75104.77,98754,28887,9994,141,-176,994,-960,516,3743382,-12205388,1779,28991,5290,7264,1201
75105.77,98673,28879,10050,142,-157,974,-997,519,3743428,-12205265,2016,28989,4739,7884,1246
75106.77,98643,28867,10120,143,-154,856,-755,511,3743467,-12205134,2248,28980,4055,8335,1329
75107.77,98666,28856,10186,152,-152,712,-673,515,3743495,-12205024,2356,28966,2361,8561,1410
75108.77,98564,28845,10302,131,-159,380,-761,511,3743514,-12204908,2452,28964,1026,8604,1504
75109.77,98416,28833,10359,140,-178,457,-792,516,3743527,-12204791,2554,28964,743,8665,1582
75110.77,98270,28819,10439,124,-166,296,-809,515,3743537,-12204673,2684,28963,382,8718,1604
75111.77,98098,28803,10519,102,-185,277,-585,511,3743544,-12204557,2839,28961,4,8599,1624
75112.77,97915,28799,10599,75,-229,237,-935,522,3743550,-12204438,3013,28973,-83,8563,1614
75113.77,97735,28823,10644,79,-244,445,-828,524,3743555,-12204319,3190,29012,56,8529,1585
75114.77,97549,28846,10709,60,-232,490,-799,519,3743560,-12204200,3368,29051,6,8510,1558
75115.82,97361,28848,10766,64,-262,520,-852,526,3743570,-12203960,3726,29070,24,8539,1547
75116.82,97184,28840,10811,76,-271,539,-720,525,3743575,-12203839,3900,29076,25,8522,1524
75117.82,96998,28830,10855,84,-230,498,-839,522,3743580,-12203719,4072,29082,-100,8545,1522
75118.82,96821,28830,10925,74,-219,549,-780,519,3743585,-12203595,4242,29097,-49,8564,1467
75119.82,96640,28830,11000,52,-231,608,-740,517,3743589,-12203474,4411,29113,-67,8554,1481
75120.82,96459,28819,11018,47,-229,644,-916,518,3743594,-12203350,4578,29118,-73,8560,1466
75121.82,96273,28815,11060,34,-218,659,-802,517,3743599,-12203228,4745,29129,-119,8564,1497
75122.82,96079,28805,11123,14,-216,679,-844,513,3743604,-12203103,4913,29136,-97,8573,1487
75123.82,95887,28792,11178,-1,-210,631,-919,513,3743609,-12202979,5084,29140,-107,8568,1479
75124.82,95691,28781,11197,-2,-214,669,-886,514,3743613,-12202854,5256,29146,-97,8577,1447
75125.82,95499,28786,11240,-16,-216,628,-879,514,3743618,-12202729,5427,29168,-180,8563,1415
75126.82,95316,28783,11277,-20,-212,509,-991,513,3743623,-12202604,5596,29180,-97,8565,1386
75127.82,95141,28780,11306,-10,-214,500,-822,513,3743627,-12202480,5763,29192,6,8586,1398
75128.82,94945,28768,11340,-46,-193,430,-994,508,3743632,-12202353,5927,29197,-10,8597,1310
75129.82,94776,28765,11296,-35,-185,391,-874,509,3743636,-12202227,6085,29210,-112,8586,1233
75130.82,94631,28755,11274,-23,-204,370,-789,510,3743640,-12202100,6233,29212,-87,8593,1192
75131.82,94504,28752,11245,-1,-221,369,-1020,515,3743645,-12201974,6369,29220,-71,8590,1179
75132.82,94378,28747,11224,17,-197,320,-747,510,3743649,-12201849,6493,29226,3,8615,1153
75133.82,94258,28739,11218,25,-195,254,-750,507,3743653,-12201722,6605,29229,-14,8629,1132
75134.82,94141,28733,11210,39,-201,276,-803,512,3743657,-12201596,6710,29233,5,8641,1119
75135.82,94027,28724,11206,49,-198,296,-856,511,3743662,-12201469,6807,29234,38,8650,1114
75136.82,93919,28717,11205,61,-199,297,-841,512,3743665,-12201342,6901,29236,52,8668,1102
75137.82,93809,28708,11197,68,-217,272,-789,516,3743669,-12201216,6991,29237,106,8679,1118
75138.82,93689,28704,11139,99,-226,223,-835,520,3743672,-12201089,7080,29243,132,8693,1193
75139.82,93570,28694,11122,88,-236,243,-801,521,3743676,-12200964,7174,29244,100,8721,1208
75140.82,93448,28685,11115,65,-240,169,-828,519,3743679,-12200836,7272,29246,-28,8711,1199
75141.82,93318,28679,11079,71,-228,127,-1005,519,3743681,-12200713,7372,29251,-17,8716,1214
75142.82,93184,28676,11047,70,-222,120,-937,517,3743684,-12200586,7474,29260,-59,8731,1252
75143.82,93052,28676,11001,77,-216,164,-919,515,3743686,-12200463,7578,29273,165,8756,1282
75144.82,92925,28692,10925,113,-216,127,-992,519,3743688,-12200336,7687,29300,104,8791,1283
75145.82,92792,28701,10839,165,-217,-39,-895,523,3743690,-12200214,7800,29321,100,8795,1276
75146.82,92663,28713,10789,180,-250,-66,-916,528,3743691,-12200089,7919,29345,57,8776,1267
75147.82,92543,28734,10750,185,-246,-60,-907,528,3743692,-12199966,8031,29377,42,8763,1259
75148.82,92425,28732,10712,190,-225,35,-1184,526,3743694,-12199845,8142,29386,71,8800,1253
75149.82,92306,28732,10686,201,-210,118,-827,525,3743694,-12199723,8251,29397,43,8814,1250
75150.82,92193,28732,10659,211,-194,181,-830,523,3743694,-12199599,8359,29407,54,8829,1237
75151.82,92093,28732,10618,237,-184,222,-884,528,3743695,-12199478,8464,29416,-462,8817,1227
75152.82,91981,28733,10582,269,-172,-26,-844,530,3743695,-12199356,8568,29427,-1876,8620,1203
75153.82,91860,28734,10547,296,-158,-95,-939,532,3743697,-12199233,8669,29440,-2598,8294,1178
75154.82,91745,28732,10524,307,-150,-99,-1030,533,3743702,-12199111,8764,29448,-3048,7954,1160
75155.82,91629,28727,10510,307,-147,-152,-997,533,3743711,-12198990,8848,29454,-3247,7604,1157
75156.82,91525,28738,10516,280,-126,-235,-810,528,3743724,-12198870,8929,29475,-3358,7267,1152
75157.82,91438,28750,10538,238,-114,-345,-937,521,3743744,-12198752,9007,29495,-3469,6949,1138
75158.82,91347,28755,10543,208,-85,-364,-870,514,3743767,-12198635,9083,29508,-3527,6610,1107
75159.82,91260,28760,10564,165,-70,-381,-866,505,3743796,-12198519,9155,29521,-3541,6278,1088
75160.82,91185,28764,10590,120,-54,-387,-936,491,3743831,-12198406,9221,29532,-3470,5960,1061
75161.82,91116,28769,10609,80,-36,-408,-940,475,3743870,-12198295,9284,29544,-3372,5666,1044
75162.82,91056,28767,10642,39,-28,-485,-843,441,3743915,-12198190,9349,29547,-3091,5419,1005
75163.82,91005,28763,10679,4,-30,-459,809,424,3743964,-12198088,9410,29548,-2312,5236,990
75164.82,90952,28762,10709,-23,-27,-351,939,417,3744018,-12197986,9465,29551,-1984,5132,996
75165.82,90896,28757,10744,-52,-16,-326,-773,439,3744074,-12197890,9518,29552,-1672,5021,988
75166.82,90844,28755,10792,-61,-4,-260,-882,458,3744132,-12197793,9571,29555,-1346,4916,1004
75167.82,90814,28748,10886,-69,-4,-149,-709,464,3744193,-12197699,9623,29551,-1040,4870,959
75168.82,90773,28741,10995,-94,-3,-92,-885,471,3744256,-12197605,9679,29547,-822,4828,889
75169.82,90715,28737,11076,-83,5,-62,-822,473,3744320,-12197511,9731,29548,-686,4788,901
75170.82,90671,28732,11168,-93,13,-29,-806,474,3744386,-12197419,9779,29547,-456,4759,881
75171.82,90625,28733,11264,-95,7,3,-776,477,3744453,-12197325,9825,29552,-347,4755,884
75172.82,90582,28735,11362,-97,-6,22,-867,480,3744520,-12197231,9872,29558,-272,4735,882
75173.82,90539,28739,11453,-86,-23,67,-805,473,3744590,-12197135,9920,29566,-133,4726,859
75174.82,90497,28741,11554,-79,-49,117,-903,477,3744659,-12197041,9968,29573,-90,4716,846
75175.82,90451,28740,11652,-84,-60,119,-814,480,3744729,-12196945,10016,29576,-53,4713,841
75176.82,90402,28739,11745,-88,-64,119,-903,483,3744800,-12196849,10065,29579,-48,4713,834
75177.82,90354,28738,11835,-82,-79,161,-719,484,3744871,-12196753,10115,29583,42,4714,826
75178.82,90300,28737,11916,-87,-76,134,-767,484,3744943,-12196656,10165,29587,-12,4720,813
75179.82,90253,28734,11987,-101,-68,108,-799,486,3745015,-12196558,10216,29588,56,4720,795
75180.82,90209,28730,12059,-100,-66,77,-982,486,3745086,-12196460,10265,29589,16,4724,784
